Element 1: (0, (13, 9), ['.', '.', '%', '.'], [(14, 1), (14, 6), (15, 3)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (14, 9))
Element 2: (0, (14, 9), ['', '.', '%', '.'], [(13, 1), (15, 6), (15, 4)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (15, 9))
Element 3: (0, (15, 9), ['', '.', '%', '%'], [(13, 2), (15, 7), (15, 5)], [False, False, True, True], 94, False, [False, True, False, False], 78, 'South', (15, 8))
Element 4: (0, (15, 8), ['.', '', '', '%'], [(13, 3), (14, 7), (14, 5)], [False, False, False, True], 92, False, [True, False, False, False], 117, 'West', (14, 8))
Element 5: (0, (14, 8), ['.', '', '', ''], [(14, 3), (13, 7), (14, 4)], [False, False, False, False], 90, False, [True, False, False, False], 156, 'West', (13, 8))
Element 6: (0, (13, 8), ['.', '', '', ''], [(15, 3), (13, 6), (13, 4)], [False, False, False, False], 88, False, [True, False, False, False], 185, 'West', (12, 8))
Element 7: (0, (12, 8), ['F', '.', '.', ''], [(15, 2), (13, 5), (12, 4)], [False, False, False, False], 86, False, [False, True, True, False], 224, 'West', (11, 8))
Element 8: (0, (11, 8), ['F', '.', 'F', ''], [(15, 3), (12, 5), (11, 4)], [False, False, False, False], 84, False, [False, True, False, False], 2233, 'North', (11, 9))
Element 9: (0, (11, 9), ['F', '', '%', '.'], [(15, 4), (12, 6), (10, 4)], [False, False, True, False], 82, False, [False, False, False, True], 4242, 'West', (10, 9))
Element 10: (0, (10, 9), ['.', 'F', '%', ''], [(15, 5), (12, 7), (10, 5)], [False, False, True, False], 80, False, [True, False, False, False], 5261, 'South', (10, 8))
Element 11: #1#
