Element 1: (1, (3, 6), ['%', '.', '.', '.'], [(15, 7), (10, 1), (12, 1)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 6))
Element 2: (1, (4, 6), ['', '.', '.', '.'], [(15, 8), (11, 1), (13, 1)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 6))
Element 3: (1, (5, 6), ['', '.', '.', '.'], [(15, 9), (12, 1), (14, 1)], [False, False, False, False], 94, False, [False, True, True, True], 77, 'East', (6, 6))
Element 4: (1, (6, 6), ['', '.', '.', '.'], [(14, 9), (13, 1), (14, 1)], [False, False, False, False], 92, False, [False, True, True, True], 96, 'East', (7, 6))
Element 5: (1, (7, 6), ['', '.', '.', '.'], [(14, 8), (13, 2), (13, 1)], [False, False, False, False], 90, False, [False, True, True, True], 125, 'East', (8, 6))
Element 6: (1, (8, 6), ['', '.', '.', '.'], [(13, 8), (13, 3), (13, 1)], [False, False, False, False], 88, False, [False, True, True, True], 154, 'East', (9, 6))
Element 7: (1, (9, 6), ['', '.', '.', '.'], [(13, 9), (14, 3), (12, 1)], [False, False, False, False], 86, False, [False, True, True, True], 183, 'East', (10, 6))
Element 8: (1, (10, 6), ['', '.', '.', '.'], [(12, 9), (15, 3), (12, 1)], [False, False, False, False], 84, False, [False, True, True, True], 212, 'East', (11, 6))
Element 9: (1, (11, 6), ['', '.', '.', '.'], [(11, 9), (15, 4), (13, 1)], [False, False, False, False], 82, False, [False, True, True, True], 1231, 'East', (12, 6))
Element 10: (1, (12, 6), ['', '.', '.', '.'], [(11, 8), (15, 5), (14, 1)], [False, False, False, False], 80, False, [False, True, True, True], 2250, 'East', (13, 6))
Element 11: (1, (13, 6), ['', '.', '.', '.'], [(10, 8), (15, 6), (13, 1)], [False, False, False, False], 78, False, [False, True, True, True], 3269, 'East', (14, 6))
Element 12: (1, (14, 6), ['', '.', '', ''], [(10, 9), (15, 7), (13, 2)], [False, False, False, False], 76, False, [False, True, False, False], 4278, 'South', (14, 5))
Element 13: (1, (14, 5), ['.', '.', '', ''], [(9, 9), (15, 8), (13, 3)], [False, False, False, False], 74, False, [True, True, False, False], 4297, 'South', (14, 4))
Element 14: (1, (14, 4), ['G', '', '', ''], [(9, 8), (15, 9), (13, 4)], [False, False, False, False], 72, False, [False, False, False, False], 4326, 'East', (15, 4))
Element 15: (1, (15, 4), ['', '', '', '%'], [(9, 7), (14, 9), (13, 5)], [False, False, False, True], 70, False, [False, False, False, False], 4345, 'North', (15, 5))
Element 16: (1, (15, 5), ['', '', '', '%'], [(10, 7), (14, 8), (12, 5)], [False, False, False, True], 68, False, [False, False, False, False], 4364, 'North', (15, 6))
Element 17: (1, (15, 6), ['', '', '', '%'], [(11, 7), (14, 7), (12, 4)], [False, False, False, True], 66, False, [False, False, False, False], 4383, 'North', (15, 7))
Element 18: (1, (15, 7), ['', '', '', '%'], [(12, 7), (13, 7), (11, 4)], [False, False, False, True], 64, False, [False, False, False, False], 5402, 'North', (15, 8))
Element 19: #1#
