Element 1: (1, (1, 1), ['%', '%', '.', '.'], [(4, 4), (6, 1), (16, 1)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '%', '.'], [(5, 4), (7, 1), (17, 1)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '%', '.'], [(6, 4), (8, 1), (18, 1)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '.', '%'], [(7, 4), (9, 1), (17, 1)], [False, True, False, True], 92, False, [False, False, True, False], 116, 'North', (4, 2))
Element 5: (1, (4, 2), ['%', '', '.', '%'], [(8, 4), (10, 1), (16, 1)], [True, False, False, True], 90, False, [False, False, True, False], 145, 'North', (4, 3))
Element 6: (1, (4, 3), ['.', '', '', '.'], [(9, 4), (11, 1), (16, 1)], [False, False, False, False], 88, False, [True, False, False, True], 174, 'East', (5, 3))
Element 7: (1, (5, 3), ['', '%', '', '.'], [(10, 4), (12, 1), (17, 1)], [False, True, False, False], 86, False, [False, False, False, True], 1193, 'East', (6, 3))
Element 8: (1, (6, 3), ['', '.', '', '.'], [(11, 4), (13, 1), (18, 1)], [False, False, False, False], 84, False, [False, True, False, True], 2212, 'East', (7, 3))
Element 9: (1, (7, 3), ['', '.', '', '.'], [(12, 4), (14, 1), (17, 1)], [False, False, False, False], 82, False, [False, True, False, True], 2241, 'East', (8, 3))
Element 10: (1, (8, 3), ['', '.', '', '.'], [(13, 4), (13, 1), (16, 1)], [False, False, False, False], 80, False, [False, True, False, True], 2260, 'East', (9, 3))
Element 11: (1, (9, 3), ['', '.', '', '.'], [(14, 4), (13, 2), (16, 1)], [False, False, False, False], 78, False, [False, True, False, True], 2289, 'East', (10, 3))
Element 12: (1, (10, 3), ['', '.', '', '.'], [(15, 4), (13, 3), (17, 1)], [False, False, False, False], 76, False, [False, True, False, True], 2318, 'East', (11, 3))
Element 13: (1, (11, 3), ['', '%', '', '.'], [(15, 5), (14, 3), (18, 1)], [False, True, False, False], 74, False, [False, False, False, True], 2347, 'East', (12, 3))
Element 14: (1, (12, 3), ['', '%', '', ''], [(15, 6), (15, 3), (17, 1)], [False, True, False, False], 72, False, [False, False, False, False], 2376, 'East', (13, 3))
Element 15: (1, (13, 3), ['', '', '', ''], [(15, 7), (15, 2), (16, 1)], [False, False, False, False], 70, False, [False, False, False, False], 2395, 'East', (14, 3))
Element 16: (1, (14, 3), ['', '%', '', 'G'], [(15, 8), (15, 3), (16, 1)], [False, True, False, False], 68, False, [False, False, False, False], 2404, 'North', (14, 4))
Element 17: (1, (14, 4), ['', '', '.', 'G'], [(15, 9), (15, 4), (17, 1)], [False, False, False, False], 66, False, [False, False, True, False], 2413, 'North', (14, 5))
Element 18: (1, (14, 5), ['.', '', '.', 'G'], [(14, 9), (15, 5), (18, 1)], [False, False, False, False], 64, False, [True, False, True, False], 2432, 'North', (14, 6))
Element 19: (1, (14, 6), ['.', '', '.', 'G'], [(14, 8), (15, 6), (17, 1)], [False, False, False, False], 62, False, [True, False, True, False], 2451, 'North', (14, 7))
Element 20: (1, (14, 7), ['.', '', '', 'G'], [(13, 8), (15, 7), (16, 1)], [False, False, False, False], 60, False, [True, False, False, False], 2470, 'West', (13, 7))
Element 21: (1, (13, 7), ['.', '.', '', ''], [(13, 9), (15, 8), (16, 1)], [False, False, False, False], 58, False, [True, True, False, False], 2489, 'South', (13, 6))
Element 22: (1, (13, 6), ['.', '.', '', ''], [(12, 9), (15, 9), (17, 1)], [False, False, False, False], 56, False, [True, True, False, False], 2508, 'South', (13, 5))
Element 23: (1, (13, 5), ['.', '', '', ''], [(11, 9), (14, 9), (18, 1)], [False, False, False, False], 54, False, [True, False, False, False], 3517, 'West', (12, 5))
Element 24: (1, (12, 5), ['.', '', '.', ''], [(11, 8), (14, 8), (17, 1)], [False, False, False, False], 52, False, [True, False, True, False], 4526, 'North', (12, 6))
Element 25: (1, (12, 6), ['.', '', '.', ''], [(10, 8), (14, 7), (16, 1)], [False, False, False, False], 50, False, [True, False, True, False], 5535, 'North', (12, 7))
Element 26: #1#
