Element 1: (1, (7, 9), ['.', '.', '%', '.'], [(13, 5), (14, 5), (17, 1)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (8, 9))
Element 2: (1, (8, 9), ['', '.', '%', '.'], [(13, 6), (15, 5), (18, 1)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (9, 9))
Element 3: (1, (9, 9), ['', '.', '%', 'F'], [(14, 6), (15, 6), (17, 1)], [False, False, True, False], 94, False, [False, True, False, False], 77, 'East', (10, 9))
Element 4: (1, (10, 9), ['', 'F', '%', 'F'], [(14, 7), (15, 7), (16, 1)], [False, False, True, False], 92, False, [False, False, False, False], 1106, 'East', (11, 9))
Element 5: (1, (11, 9), ['', 'F', '%', '.'], [(14, 8), (15, 8), (17, 1)], [False, False, True, False], 90, False, [False, False, False, True], 2125, 'South', (11, 8))
Element 6: (1, (11, 8), ['F', '.', '', '.'], [(14, 9), (15, 9), (17, 1)], [False, False, False, False], 88, False, [False, True, False, True], 3144, 'West', (10, 8))
Element 7: (1, (10, 8), ['.', '.', '', ''], [(13, 9), (15, 8), (18, 1)], [False, False, False, False], 86, False, [True, True, False, False], 4153, 'South', (10, 7))
Element 8: (1, (10, 7), ['.', '.', '', '.'], [(13, 8), (15, 7), (17, 1)], [False, False, False, False], 84, False, [True, True, False, True], 4172, 'East', (11, 7))
Element 9: (1, (11, 7), ['', '.', '', '.'], [(13, 7), (15, 6), (16, 1)], [False, False, False, False], 82, False, [False, True, False, True], 4191, 'East', (12, 7))
Element 10: (1, (12, 7), ['', '.', '.', ''], [(13, 8), (15, 5), (17, 1)], [False, False, False, False], 80, False, [False, True, True, False], 4200, 'North', (12, 8))
Element 11: (1, (12, 8), ['', '', '.', ''], [(13, 7), (15, 4), (17, 1)], [False, False, False, False], 78, False, [False, False, True, False], 4219, 'North', (12, 9))
Element 12: (1, (12, 9), ['', '', '%', ''], [(13, 8), (15, 3), (18, 1)], [False, False, True, False], 76, False, [False, False, False, False], 4238, 'East', (13, 9))
Element 13: (1, (13, 9), ['', '', '%', ''], [(12, 8), (15, 2), (17, 1)], [False, False, True, False], 74, False, [False, False, False, False], 4247, 'East', (14, 9))
Element 14: (1, (14, 9), ['', '', '%', ''], [(12, 9), (15, 3), (16, 1)], [False, False, True, False], 72, False, [False, False, False, False], 4246, 'East', (15, 9))
Element 15: (1, (15, 9), ['', '', '%', '%'], [(11, 9), (14, 3), (17, 1)], [False, False, True, True], 70, False, [False, False, False, False], 4255, 'South', (15, 8))
Element 16: (1, (15, 8), ['', '', '', '%'], [(11, 8), (14, 4), (17, 1)], [False, False, False, True], 68, False, [False, False, False, False], 4264, 'South', (15, 7))
Element 17: (1, (15, 7), ['', '', '', '%'], [(11, 7), (13, 4), (18, 1)], [False, False, False, True], 66, False, [False, False, False, False], 4273, 'South', (15, 6))
Element 18: (1, (15, 6), ['', '', '', '%'], [(11, 6), (13, 3), (17, 1)], [False, False, False, True], 64, False, [False, False, False, False], 4292, 'South', (15, 5))
Element 19: (1, (15, 5), ['', '', '', '%'], [(12, 6), (13, 2), (16, 1)], [False, False, False, True], 62, False, [False, False, False, False], 4311, 'South', (15, 4))
Element 20: (1, (15, 4), ['', '', '', '%'], [(12, 7), (13, 1), (17, 1)], [False, False, False, True], 60, False, [False, False, False, False], 4320, 'South', (15, 3))
Element 21: (1, (15, 3), ['', '', '', '%'], [(12, 6), (14, 1), (17, 1)], [False, False, False, True], 58, False, [False, False, False, False], 4329, 'South', (15, 2))
Element 22: (1, (15, 2), ['%', '%', '', '%'], [(11, 6), (13, 1), (18, 1)], [True, True, False, True], 56, False, [False, False, False, False], 4328, 'North', (15, 3))
Element 23: (1, (15, 3), ['', '', '', '%'], [(11, 5), (12, 1), (17, 1)], [False, False, False, True], 54, False, [False, False, False, False], 4347, 'West', (14, 3))
Element 24: (1, (14, 3), ['', '%', '', ''], [(11, 4), (11, 1), (16, 1)], [False, True, False, False], 52, False, [False, False, False, False], 5356, 'North', (14, 4))
Element 25: #1#
