Element 1: (1, (7, 2), ['.', '.', '.', '.'], [(15, 6), (7, 6), (13, 7)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (8, 2))
Element 2: (1, (8, 2), ['', '.', '.', '.'], [(15, 7), (8, 6), (14, 7)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (9, 2))
Element 3: (1, (9, 2), ['', '.', '.', '.'], [(15, 8), (9, 6), (14, 8)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (10, 2))
Element 4: (1, (10, 2), ['', '.', '.', '%'], [(15, 9), (10, 6), (14, 9)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (10, 3))
Element 5: (1, (10, 3), ['.', '', 'F', '.'], [(14, 9), (11, 6), (13, 9)], [False, False, False, False], 90, False, [True, False, False, True], 155, 'North', (10, 4))
Element 6: (1, (10, 4), ['.', '', '.', 'F'], [(14, 8), (12, 6), (13, 8)], [False, False, False, False], 88, False, [True, False, True, False], 1174, 'East', (11, 4))
Element 7: (1, (11, 4), ['', '.', '.', '.'], [(14, 7), (13, 6), (12, 8)], [False, False, False, False], 86, False, [False, True, True, True], 2193, 'East', (12, 4))
Element 8: (1, (12, 4), ['', '.', '.', '.'], [(13, 7), (14, 6), (11, 8)], [False, False, False, False], 84, False, [False, True, True, True], 3212, 'East', (13, 4))
Element 9: (1, (13, 4), ['', '.', '.', '.'], [(12, 7), (14, 5), (11, 9)], [False, False, False, False], 82, False, [False, True, True, True], 4241, 'East', (14, 4))
Element 10: (1, (14, 4), ['', '.', '', '.'], [(11, 7), (13, 5), (10, 9)], [False, False, False, False], 80, False, [False, True, False, True], 5270, 'East', (15, 4))
Element 11: #1#
