Element 1: (3, (17, 1), ['.', '%', '%', '.'], [(15, 9), (11, 8), (15, 6)], [False, True, True, False], 98, False, [True, False, False, True], 1019, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(15, 8), (11, 9), (15, 7)], [False, True, True, True], 96, False, [False, False, False, False], 2048, 'West', (17, 1))
Element 3: (3, (17, 1), ['.', '%', '%', ''], [(14, 8), (10, 9), (14, 7)], [False, True, True, False], 94, False, [True, False, False, False], 3067, 'West', (16, 1))
Element 4: (3, (16, 1), ['%', '%', '%', ''], [(13, 8), (10, 8), (13, 7)], [True, True, True, False], 92, False, [False, False, False, False], 4096, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', ''], [(13, 9), (10, 7), (13, 6)], [False, True, True, False], 90, False, [False, False, False, False], 4125, 'Stop', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', ''], [(12, 9), (11, 7), (13, 5)], [False, True, True, False], 88, False, [False, False, False, False], 4154, 'East', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(12, 8), (12, 7), (14, 5)], [False, True, True, True], 86, False, [False, False, False, False], 4173, 'West', (17, 1))
Element 8: (3, (17, 1), ['', '%', '%', ''], [(11, 8), (12, 6), (15, 5)], [False, True, True, False], 84, False, [False, False, False, False], 4192, 'West', (16, 1))
Element 9: (3, (16, 1), ['%', '%', '%', ''], [(11, 9), (12, 5), (15, 4)], [True, True, True, False], 82, False, [False, False, False, False], 4211, 'East', (17, 1))
Element 10: (3, (17, 1), ['', '%', '%', ''], [(10, 9), (12, 4), (15, 3)], [False, True, True, False], 80, False, [False, False, False, False], 4230, 'Stop', (17, 1))
Element 11: (3, (17, 1), ['', '%', '%', ''], [(9, 9), (11, 4), (15, 2)], [False, True, True, False], 78, False, [False, False, False, False], 5249, 'East', (18, 1))
Element 12: #1#
