Element 1: (3, (17, 1), ['.', '%', '%', '.'], [(4, 5), (9, 4), (14, 9)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(5, 5), (10, 4), (15, 9)], [False, True, True, True], 96, False, [False, False, False, False], 1058, 'West', (17, 1))
Element 3: (3, (17, 1), ['.', '%', '%', ''], [(6, 5), (11, 4), (15, 8)], [False, True, True, False], 94, False, [True, False, False, False], 2077, 'West', (16, 1))
Element 4: (3, (16, 1), ['%', '%', '%', ''], [(7, 5), (12, 4), (15, 7)], [True, True, True, False], 92, False, [False, False, False, False], 2116, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', ''], [(8, 5), (13, 4), (15, 6)], [False, True, True, False], 90, False, [False, False, False, False], 2145, 'Stop', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', ''], [(9, 5), (14, 4), (15, 5)], [False, True, True, False], 88, False, [False, False, False, False], 2174, 'East', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(10, 5), (15, 4), (14, 5)], [False, True, True, True], 86, False, [False, False, False, False], 2203, 'West', (17, 1))
Element 8: (3, (17, 1), ['', '%', '%', ''], [(11, 5), (15, 3), (14, 6)], [False, True, True, False], 84, False, [False, False, False, False], 2232, 'West', (16, 1))
Element 9: (3, (16, 1), ['%', '%', '%', ''], [(12, 5), (15, 2), (14, 7)], [True, True, True, False], 82, False, [False, False, False, False], 2261, 'East', (17, 1))
Element 10: (3, (17, 1), ['', '%', '%', ''], [(13, 5), (15, 3), (14, 8)], [False, True, True, False], 80, False, [False, False, False, False], 2280, 'Stop', (17, 1))
Element 11: (3, (17, 1), ['', '%', '%', ''], [(13, 6), (14, 3), (13, 8)], [False, True, True, False], 78, False, [False, False, False, False], 2309, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(13, 7), (13, 3), (12, 8)], [False, True, True, True], 76, False, [False, False, False, False], 2338, 'West', (17, 1))
Element 13: (3, (17, 1), ['', '%', '%', ''], [(12, 7), (13, 2), (11, 8)], [False, True, True, False], 74, False, [False, False, False, False], 3357, 'West', (16, 1))
Element 14: (3, (16, 1), ['%', '%', '%', ''], [(12, 6), (13, 1), (11, 9)], [True, True, True, False], 72, False, [False, False, False, False], 4376, 'East', (17, 1))
Element 15: (3, (17, 1), ['', '%', '%', ''], [(11, 6), (14, 1), (10, 9)], [False, True, True, False], 70, False, [False, False, False, False], 5395, 'Stop', (17, 1))
Element 16: #1#
