Element 1: (3, (15, 8), ['.', '.', '.', '%'], [(15, 4), (5, 8), (11, 6)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 9))
Element 2: (3, (15, 9), ['.', '', '%', '%'], [(15, 5), (6, 8), (12, 6)], [False, False, True, True], 96, False, [True, False, False, False], 68, 'West', (14, 9))
Element 3: (3, (14, 9), ['.', '.', '%', ''], [(15, 6), (7, 8), (13, 6)], [False, False, True, False], 94, False, [True, True, False, False], 107, 'South', (14, 8))
Element 4: (3, (14, 8), ['.', '.', '', ''], [(15, 7), (8, 8), (14, 6)], [False, False, False, False], 92, False, [True, True, False, False], 146, 'South', (14, 7))
Element 5: (3, (14, 7), ['.', '', '', ''], [(15, 8), (9, 8), (14, 5)], [False, False, False, False], 90, False, [True, False, False, False], 175, 'West', (13, 7))
Element 6: (3, (13, 7), ['.', '', '.', ''], [(15, 9), (10, 8), (14, 4)], [False, False, False, False], 88, False, [True, False, True, False], 1194, 'North', (13, 8))
Element 7: (3, (13, 8), ['.', '', '.', ''], [(14, 9), (11, 8), (14, 3)], [False, False, False, False], 86, False, [True, False, True, False], 2213, 'North', (13, 9))
Element 8: (3, (13, 9), ['.', '', '%', ''], [(14, 8), (11, 9), (13, 3)], [False, False, True, False], 84, False, [True, False, False, False], 3232, 'West', (12, 9))
Element 9: (3, (12, 9), ['', '.', '%', ''], [(14, 7), (10, 9), (13, 4)], [False, False, True, False], 82, False, [False, True, False, False], 4251, 'South', (12, 8))
Element 10: (3, (12, 8), ['', '.', '', ''], [(14, 6), (9, 9), (13, 5)], [False, False, False, False], 80, False, [False, True, False, False], 4280, 'South', (12, 7))
Element 11: (3, (12, 7), ['.', '', '', ''], [(14, 5), (8, 9), (12, 5)], [False, False, False, False], 78, False, [True, False, False, False], 4309, 'West', (11, 7))
Element 12: (3, (11, 7), ['.', '', '', ''], [(14, 4), (7, 9), (12, 4)], [False, False, False, False], 76, False, [True, False, False, False], 4338, 'West', (10, 7))
Element 13: (3, (10, 7), ['.', '', '', ''], [(14, 3), (6, 9), (11, 4)], [False, False, False, False], 74, False, [True, False, False, False], 5357, 'West', (9, 7))
Element 14: #1#
