Element 1: (2, (3, 3), ['%', '%', '.', '.'], [(13, 1), (1, 7), (15, 4)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (4, 3))
Element 2: (2, (4, 3), ['', '.', '.', '.'], [(14, 1), (1, 8), (15, 5)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (5, 3))
Element 3: (2, (5, 3), ['', '%', '.', '.'], [(13, 1), (1, 9), (15, 6)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (6, 3))
Element 4: (2, (6, 3), ['', '.', '.', '.'], [(13, 2), (1, 8), (15, 7)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (7, 3))
Element 5: (2, (7, 3), ['', '.', '.', '.'], [(13, 3), (1, 7), (15, 8)], [False, False, False, False], 90, False, [False, True, True, True], 145, 'East', (8, 3))
Element 6: (2, (8, 3), ['', '.', '.', '.'], [(14, 3), (1, 6), (15, 9)], [False, False, False, False], 88, False, [False, True, True, True], 174, 'East', (9, 3))
Element 7: (2, (9, 3), ['', '.', '.', '.'], [(15, 3), (1, 5), (14, 9)], [False, False, False, False], 86, False, [False, True, True, True], 213, 'East', (10, 3))
Element 8: (2, (10, 3), ['', '.', 'F', '.'], [(15, 2), (1, 4), (14, 8)], [False, False, False, False], 84, False, [False, True, False, True], 252, 'North', (10, 4))
Element 9: (2, (10, 4), ['.', '', '.', 'F'], [(15, 3), (1, 3), (14, 7)], [False, False, False, False], 82, False, [True, False, True, False], 1271, 'East', (11, 4))
Element 10: (2, (11, 4), ['', '.', '.', '.'], [(15, 4), (1, 2), (14, 6)], [False, False, False, False], 80, False, [False, True, True, True], 2290, 'East', (12, 4))
Element 11: (2, (12, 4), ['', '.', '.', '.'], [(14, 4), (1, 1), (14, 5)], [False, False, False, False], 78, False, [False, True, True, True], 2329, 'East', (13, 4))
Element 12: (2, (13, 4), ['', '', 'G', ''], [(14, 5), (2, 1), (13, 5)], [False, False, False, False], 76, False, [False, False, False, False], 2358, 'East', (14, 4))
Element 13: (2, (14, 4), ['', '', '', ''], [(15, 5), (3, 1), (13, 6)], [False, False, False, False], 74, False, [False, False, False, False], 2377, 'East', (15, 4))
Element 14: (2, (15, 4), ['', '', '', '%'], [(15, 6), (4, 1), (13, 7)], [False, False, False, True], 72, False, [False, False, False, False], 2396, 'North', (15, 5))
Element 15: (2, (15, 5), ['', '', '', '%'], [(15, 7), (4, 2), (13, 8)], [False, False, False, True], 70, False, [False, False, False, False], 2415, 'North', (15, 6))
Element 16: (2, (15, 6), ['', '', '', '%'], [(15, 8), (4, 3), (13, 9)], [False, False, False, True], 68, False, [False, False, False, False], 2424, 'North', (15, 7))
Element 17: (2, (15, 7), ['', '', '', '%'], [(15, 9), (4, 4), (12, 9)], [False, False, False, True], 66, False, [False, False, False, False], 2443, 'North', (15, 8))
Element 18: (2, (15, 8), ['', '', '', '%'], [(14, 9), (5, 4), (11, 9)], [False, False, False, True], 64, False, [False, False, False, False], 3452, 'North', (15, 9))
Element 19: (2, (15, 9), ['', '', '%', '%'], [(14, 8), (6, 4), (11, 8)], [False, False, True, True], 62, False, [False, False, False, False], 4461, 'West', (14, 9))
Element 20: (2, (14, 9), ['', '', '%', ''], [(14, 7), (7, 4), (10, 8)], [False, False, True, False], 60, False, [False, False, False, False], 5470, 'South', (14, 8))
Element 21: #1#
