Element 1: (3, (15, 7), ['.', '.', '.', '%'], [(11, 6), (1, 8), (14, 5)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 8))
Element 2: (3, (15, 8), ['.', '', '.', '%'], [(12, 6), (1, 7), (15, 5)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (15, 9))
Element 3: (3, (15, 9), ['.', '', '%', '%'], [(13, 6), (1, 6), (15, 6)], [False, False, True, True], 94, False, [True, False, False, False], 107, 'West', (14, 9))
Element 4: (3, (14, 9), ['.', '.', '%', ''], [(14, 6), (1, 5), (15, 7)], [False, False, True, False], 92, False, [True, True, False, False], 136, 'South', (14, 8))
Element 5: (3, (14, 8), ['.', 'G', '', 'G'], [(14, 7), (1, 4), (15, 8)], [False, False, False, False], 90, False, [True, False, False, False], 165, 'West', (13, 8))
Element 6: (3, (13, 8), ['.', 'G', '.', ''], [(13, 7), (1, 3), (15, 9)], [False, False, False, False], 88, False, [True, False, True, False], 194, 'North', (13, 9))
Element 7: (3, (13, 9), ['.', '', '%', 'G'], [(12, 7), (1, 2), (14, 9)], [False, False, True, False], 86, False, [True, False, False, False], 223, 'West', (12, 9))
Element 8: (3, (12, 9), ['F', 'G', '%', ''], [(12, 8), (1, 1), (14, 8)], [False, False, True, False], 84, False, [False, False, False, False], 252, 'West', (11, 9))
Element 9: (3, (11, 9), ['F', 'G', '%', ''], [(11, 8), (2, 1), (14, 7)], [False, False, True, False], 82, False, [False, False, False, False], 2261, 'West', (10, 9))
Element 10: (3, (10, 9), ['.', 'G', '%', ''], [(10, 8), (3, 1), (14, 6)], [False, False, True, False], 80, False, [True, False, False, False], 4270, 'West', (9, 9))
Element 11: (3, (9, 9), ['.', '.', '%', ''], [(10, 7), (4, 1), (13, 6)], [False, False, True, False], 78, False, [True, True, False, False], 4299, 'South', (9, 8))
Element 12: (3, (9, 8), ['.', '.', '', ''], [(11, 7), (4, 2), (13, 7)], [False, False, False, False], 76, False, [True, True, False, False], 4328, 'South', (9, 7))
Element 13: (3, (9, 7), ['.', '.', '', 'G'], [(10, 7), (4, 3), (13, 8)], [False, False, False, False], 74, False, [True, True, False, False], 4347, 'South', (9, 6))
Element 14: (3, (9, 6), ['.', '.', 'G', ''], [(9, 7), (5, 3), (13, 9)], [False, False, False, False], 72, False, [True, True, False, False], 4366, 'South', (9, 5))
Element 15: (3, (9, 5), ['.', '.', '', '.'], [(8, 7), (6, 3), (12, 9)], [False, False, False, False], 70, False, [True, True, False, True], 4395, 'East', (10, 5))
Element 16: (3, (10, 5), ['', 'F', '', '.'], [(8, 8), (7, 3), (12, 8)], [False, False, False, False], 68, False, [False, False, False, True], 4424, 'South', (10, 4))
Element 17: (3, (10, 4), ['.', '.', '', 'F'], [(8, 9), (8, 3), (12, 7)], [False, False, False, False], 66, False, [True, True, False, False], 5443, 'East', (11, 4))
Element 18: #1#
