Element 1: (1, (1, 2), ['%', '.', '.', '%'], [(14, 9), (9, 9), (10, 7)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 3))
Element 2: (1, (1, 3), ['%', '', '.', '%'], [(15, 9), (10, 9), (10, 8)], [True, False, False, True], 96, False, [False, False, True, False], 2028, 'North', (1, 4))
Element 3: (1, (1, 4), ['%', '', '.', '%'], [(15, 8), (11, 9), (11, 8)], [True, False, False, True], 94, False, [False, False, True, False], 4047, 'North', (1, 5))
Element 4: (1, (1, 5), ['%', '', '.', '%'], [(15, 7), (12, 9), (12, 8)], [True, False, False, True], 92, False, [False, False, True, False], 4086, 'North', (1, 6))
Element 5: (1, (1, 6), ['%', '', '.', '%'], [(15, 6), (13, 9), (13, 8)], [True, False, False, True], 90, False, [False, False, True, False], 4115, 'North', (1, 7))
Element 6: (1, (1, 7), ['%', '', '.', '%'], [(15, 5), (14, 9), (14, 8)], [True, False, False, True], 88, False, [False, False, True, False], 4144, 'North', (1, 8))
Element 7: (1, (1, 8), ['%', '', '.', '%'], [(15, 4), (15, 9), (14, 7)], [True, False, False, True], 86, False, [False, False, True, False], 4173, 'North', (1, 9))
Element 8: (1, (1, 9), ['%', '', '%', '%'], [(15, 3), (15, 8), (14, 6)], [True, False, True, True], 84, False, [False, False, False, False], 4202, 'South', (1, 8))
Element 9: (1, (1, 8), ['%', '', '', '%'], [(15, 2), (15, 7), (14, 5)], [True, False, False, True], 82, False, [False, False, False, False], 4221, 'South', (1, 7))
Element 10: (1, (1, 7), ['%', '', '', '%'], [(15, 3), (15, 6), (14, 4)], [True, False, False, True], 80, False, [False, False, False, False], 4230, 'South', (1, 6))
Element 11: (1, (1, 6), ['%', '', '', '%'], [(15, 2), (15, 5), (14, 3)], [True, False, False, True], 78, False, [False, False, False, False], 4239, 'South', (1, 5))
Element 12: (1, (1, 5), ['%', '', '', '%'], [(15, 3), (15, 4), (13, 3)], [True, False, False, True], 76, False, [False, False, False, False], 4248, 'South', (1, 4))
Element 13: (1, (1, 4), ['%', '', '', '%'], [(15, 4), (14, 4), (13, 4)], [True, False, False, True], 74, False, [False, False, False, False], 4257, 'South', (1, 3))
Element 14: (1, (1, 3), ['%', '', '', '%'], [(14, 4), (14, 5), (13, 5)], [True, False, False, True], 72, False, [False, False, False, False], 4266, 'South', (1, 2))
Element 15: (1, (1, 2), ['%', '.', '', '%'], [(14, 5), (14, 6), (13, 6)], [True, False, False, True], 70, False, [False, True, False, False], 4275, 'South', (1, 1))
Element 16: (1, (1, 1), ['%', '%', '', '.'], [(14, 6), (14, 7), (13, 7)], [True, True, False, False], 68, False, [False, False, False, True], 4294, 'East', (2, 1))
Element 17: (1, (2, 1), ['', '%', '%', '.'], [(14, 7), (14, 8), (12, 7)], [False, True, True, False], 66, False, [False, False, False, True], 4313, 'East', (3, 1))
Element 18: (1, (3, 1), ['', '%', '%', '.'], [(14, 8), (13, 8), (12, 6)], [False, True, True, False], 64, False, [False, False, False, True], 4332, 'East', (4, 1))
Element 19: (1, (4, 1), ['', '%', '.', '%'], [(13, 8), (13, 7), (12, 5)], [False, True, False, True], 62, False, [False, False, True, False], 4351, 'North', (4, 2))
Element 20: (1, (4, 2), ['%', '', '.', '%'], [(13, 7), (13, 6), (12, 4)], [True, False, False, True], 60, False, [False, False, True, False], 4370, 'North', (4, 3))
Element 21: (1, (4, 3), ['.', '', '.', '.'], [(13, 6), (13, 5), (11, 4)], [False, False, False, False], 58, False, [True, False, True, True], 5379, 'East', (5, 3))
Element 22: #1#
