Element 1: (2, (11, 1), ['.', '%', '%', '.'], [(7, 2), (5, 6), (14, 9)], [False, True, True, False], 98, False, [True, False, False, True], 19, 'East', (12, 1))
Element 2: (2, (12, 1), ['', '%', '%', '.'], [(8, 2), (6, 6), (15, 9)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (13, 1))
Element 3: (2, (13, 1), ['', '%', '.', '.'], [(9, 2), (7, 6), (15, 8)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (14, 1))
Element 4: (2, (14, 1), ['', '%', '%', '%'], [(10, 2), (8, 6), (15, 7)], [False, True, True, True], 92, False, [False, False, False, False], 136, 'West', (13, 1))
Element 5: (2, (13, 1), ['', '%', '.', ''], [(10, 3), (9, 6), (15, 6)], [False, True, False, False], 90, False, [False, False, True, False], 165, 'North', (13, 2))
Element 6: (2, (13, 2), ['%', '', '.', '%'], [(10, 4), (10, 6), (15, 5)], [True, False, False, True], 88, False, [False, False, True, False], 1194, 'North', (13, 3))
Element 7: (2, (13, 3), ['.', '', '.', '.'], [(11, 4), (11, 6), (15, 4)], [False, False, False, False], 86, False, [True, False, True, True], 2223, 'East', (14, 3))
Element 8: (2, (14, 3), ['', '%', '.', 'G'], [(12, 4), (12, 6), (15, 3)], [False, True, False, False], 84, False, [False, False, True, False], 2262, 'North', (14, 4))
Element 9: (2, (14, 4), ['G', '', '.', ''], [(13, 4), (13, 6), (15, 2)], [False, False, False, False], 82, False, [False, False, True, False], 2301, 'North', (14, 5))
Element 10: (2, (14, 5), ['G', '', 'G', ''], [(13, 5), (14, 6), (15, 3)], [False, False, False, False], 80, False, [False, False, False, False], 2330, 'East', (15, 5))
Element 11: (2, (15, 5), ['', '', '', '%'], [(12, 5), (14, 7), (14, 3)], [False, False, False, True], 78, False, [False, False, False, False], 2349, 'North', (15, 6))
Element 12: (2, (15, 6), ['', '', '', '%'], [(11, 5), (14, 8), (14, 4)], [False, False, False, True], 76, False, [False, False, False, False], 2368, 'North', (15, 7))
Element 13: (2, (15, 7), ['', '', '', '%'], [(10, 5), (13, 8), (14, 5)], [False, False, False, True], 74, False, [False, False, False, False], 2387, 'North', (15, 8))
Element 14: (2, (15, 8), ['', '', '', '%'], [(9, 5), (13, 9), (14, 6)], [False, False, False, True], 72, False, [False, False, False, False], 2406, 'North', (15, 9))
Element 15: (2, (15, 9), ['', '', '%', '%'], [(9, 4), (12, 9), (14, 7)], [False, False, True, True], 70, False, [False, False, False, False], 2425, 'West', (14, 9))
Element 16: (2, (14, 9), ['', '', '%', ''], [(9, 3), (11, 9), (13, 7)], [False, False, True, False], 68, False, [False, False, False, False], 3444, 'South', (14, 8))
Element 17: (2, (14, 8), ['', '', '', ''], [(8, 3), (11, 8), (12, 7)], [False, False, False, False], 66, False, [False, False, False, False], 4463, 'South', (14, 7))
Element 18: (2, (14, 7), ['', '', '', ''], [(8, 4), (10, 8), (12, 8)], [False, False, False, False], 64, False, [False, False, False, False], 5482, 'South', (14, 6))
Element 19: #1#
