Element 1: (0, (13, 9), ['.', '.', '%', '.'], [(4, 2), (6, 3), (13, 5)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (14, 9))
Element 2: (0, (14, 9), ['', '.', '%', '.'], [(4, 3), (7, 3), (14, 5)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (15, 9))
Element 3: (0, (15, 9), ['', '.', '%', '%'], [(5, 3), (8, 3), (15, 5)], [False, False, True, True], 94, False, [False, True, False, False], 78, 'South', (15, 8))
Element 4: (0, (15, 8), ['.', '.', '', '%'], [(5, 4), (9, 3), (15, 6)], [False, False, False, True], 92, False, [True, True, False, False], 117, 'South', (15, 7))
Element 5: (0, (15, 7), ['.', '', '', '%'], [(6, 4), (10, 3), (14, 6)], [False, False, False, True], 90, False, [True, False, False, False], 156, 'West', (14, 7))
Element 6: (0, (14, 7), ['.', '', '.', ''], [(7, 4), (10, 4), (13, 6)], [False, False, False, False], 88, False, [True, False, True, False], 1185, 'North', (14, 8))
Element 7: (0, (14, 8), ['.', '', '', ''], [(8, 4), (11, 4), (13, 7)], [False, False, False, False], 86, False, [True, False, False, False], 2214, 'West', (13, 8))
Element 8: (0, (13, 8), ['.', '', '', ''], [(9, 4), (12, 4), (12, 7)], [False, False, False, False], 84, False, [True, False, False, False], 2253, 'West', (12, 8))
Element 9: (0, (12, 8), ['F', '', '.', ''], [(9, 5), (13, 4), (12, 6)], [False, False, False, False], 82, False, [False, False, True, False], 2292, 'West', (11, 8))
Element 10: (0, (11, 8), ['F', '.', 'F', ''], [(10, 5), (14, 4), (12, 5)], [False, False, False, False], 80, False, [False, True, False, False], 3321, 'North', (11, 9))
Element 11: (0, (11, 9), ['F', '', '%', '.'], [(11, 5), (15, 4), (12, 4)], [False, False, True, False], 78, False, [False, False, False, True], 4340, 'West', (10, 9))
Element 12: (0, (10, 9), ['.', 'F', '%', ''], [(11, 6), (15, 3), (12, 3)], [False, False, True, False], 76, False, [True, False, False, False], 5369, 'South', (10, 8))
Element 13: #1#
