Element 1: (3, (10, 1), ['.', '%', '.', '.'], [(14, 6), (10, 3), (10, 5)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (11, 1))
Element 2: (3, (11, 1), ['', '%', '%', '.'], [(15, 6), (10, 4), (11, 5)], [False, True, True, False], 96, False, [False, False, False, True], 1058, 'East', (12, 1))
Element 3: (3, (12, 1), ['', '%', '%', '.'], [(15, 7), (11, 4), (12, 5)], [False, True, True, False], 94, False, [False, False, False, True], 2087, 'East', (13, 1))
Element 4: (3, (13, 1), ['', '%', '.', '.'], [(15, 8), (12, 4), (13, 5)], [False, True, False, False], 92, False, [False, False, True, True], 2126, 'East', (14, 1))
Element 5: (3, (14, 1), ['', '%', '%', '%'], [(15, 9), (13, 4), (14, 5)], [False, True, True, True], 90, False, [False, False, False, False], 2165, 'West', (13, 1))
Element 6: (3, (13, 1), ['', '%', '.', ''], [(14, 9), (14, 4), (15, 5)], [False, True, False, False], 88, False, [False, False, True, False], 2194, 'North', (13, 2))
Element 7: (3, (13, 2), ['%', '', '.', '%'], [(14, 8), (15, 4), (15, 6)], [True, False, False, True], 86, False, [False, False, True, False], 2223, 'North', (13, 3))
Element 8: (3, (13, 3), ['.', '', '', '.'], [(14, 7), (15, 3), (15, 7)], [False, False, False, False], 84, False, [True, False, False, True], 2252, 'East', (14, 3))
Element 9: (3, (14, 3), ['', '%', '', ''], [(13, 7), (15, 2), (15, 8)], [False, True, False, False], 82, False, [False, False, False, False], 2281, 'East', (15, 3))
Element 10: (3, (15, 3), ['', 'G', '', '%'], [(13, 8), (15, 2), (15, 9)], [False, False, False, True], 80, False, [False, False, False, False], 2290, 'North', (15, 4))
Element 11: (3, (15, 4), ['', 'G', '', '%'], [(13, 9), (15, 3), (14, 9)], [False, False, False, True], 78, False, [False, False, False, False], 2299, 'North', (15, 5))
Element 12: (3, (15, 5), ['', '', '', '%'], [(12, 9), (14, 3), (14, 8)], [False, False, False, True], 76, False, [False, False, False, False], 2308, 'North', (15, 6))
Element 13: (3, (15, 6), ['', '', '', '%'], [(11, 9), (13, 3), (14, 7)], [False, False, False, True], 74, False, [False, False, False, False], 3307, 'North', (15, 7))
Element 14: (3, (15, 7), ['', '', '', '%'], [(11, 8), (12, 3), (14, 6)], [False, False, False, True], 72, False, [False, False, False, False], 4316, 'North', (15, 8))
Element 15: (3, (15, 8), ['', '', '', '%'], [(10, 8), (11, 3), (13, 6)], [False, False, False, True], 70, False, [False, False, False, False], 5325, 'North', (15, 9))
Element 16: #1#
