Element 1: (3, (15, 4), ['.', '.', '.', '%'], [(13, 1), (1, 7), (4, 3)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 5))
Element 2: (3, (15, 5), ['.', '', '.', '%'], [(14, 1), (1, 8), (5, 3)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (15, 6))
Element 3: (3, (15, 6), ['.', '', '.', '%'], [(13, 1), (1, 9), (6, 3)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (15, 7))
Element 4: (3, (15, 7), ['.', '', '.', '%'], [(13, 2), (1, 8), (7, 3)], [False, False, False, True], 92, False, [True, False, True, False], 126, 'North', (15, 8))
Element 5: (3, (15, 8), ['.', '', '.', '%'], [(13, 3), (1, 7), (8, 3)], [False, False, False, True], 90, False, [True, False, True, False], 155, 'North', (15, 9))
Element 6: (3, (15, 9), ['.', '', '%', '%'], [(14, 3), (1, 6), (9, 3)], [False, False, True, True], 88, False, [True, False, False, False], 184, 'West', (14, 9))
Element 7: (3, (14, 9), ['.', '.', '%', ''], [(15, 3), (1, 5), (10, 3)], [False, False, True, False], 86, False, [True, True, False, False], 223, 'South', (14, 8))
Element 8: (3, (14, 8), ['.', '.', '', ''], [(15, 2), (1, 4), (10, 4)], [False, False, False, False], 84, False, [True, True, False, False], 1252, 'South', (14, 7))
Element 9: (3, (14, 7), ['.', '.', '', ''], [(15, 3), (1, 3), (11, 4)], [False, False, False, False], 82, False, [True, True, False, False], 2271, 'South', (14, 6))
Element 10: (3, (14, 6), ['.', '.', '', ''], [(15, 4), (1, 2), (12, 4)], [False, False, False, False], 80, False, [True, True, False, False], 2300, 'South', (14, 5))
Element 11: (3, (14, 5), ['.', 'G', '', ''], [(14, 4), (1, 1), (13, 4)], [False, False, False, False], 78, False, [True, False, False, False], 2339, 'West', (13, 5))
Element 12: (3, (13, 5), ['.', '', '.', 'G'], [(14, 5), (2, 1), (14, 4)], [False, False, False, False], 76, False, [True, False, True, False], 2358, 'North', (13, 6))
Element 13: (3, (13, 6), ['.', '', '.', ''], [(15, 5), (3, 1), (15, 4)], [False, False, False, False], 74, False, [True, False, True, False], 2377, 'North', (13, 7))
Element 14: (3, (13, 7), ['.', '', '.', ''], [(15, 6), (4, 1), (15, 5)], [False, False, False, False], 72, False, [True, False, True, False], 2396, 'North', (13, 8))
Element 15: (3, (13, 8), ['.', '', '.', ''], [(15, 7), (4, 2), (15, 6)], [False, False, False, False], 70, False, [True, False, True, False], 2415, 'North', (13, 9))
Element 16: (3, (13, 9), ['.', '', '%', ''], [(15, 8), (4, 3), (15, 7)], [False, False, True, False], 68, False, [True, False, False, False], 2424, 'West', (12, 9))
Element 17: (3, (12, 9), ['F', '.', '%', ''], [(15, 9), (4, 4), (15, 8)], [False, False, True, False], 66, False, [False, True, False, False], 2443, 'West', (11, 9))
Element 18: (3, (11, 9), ['F', 'F', '%', ''], [(14, 9), (5, 4), (15, 9)], [False, False, True, False], 64, False, [False, False, False, False], 3452, 'South', (11, 8))
Element 19: (3, (11, 8), ['F', '.', '', '.'], [(14, 8), (6, 4), (14, 9)], [False, False, False, False], 62, False, [False, True, False, True], 4461, 'West', (10, 8))
Element 20: (3, (10, 8), ['.', '.', 'F', ''], [(14, 7), (7, 4), (14, 8)], [False, False, False, False], 60, False, [True, True, False, False], 5470, 'North', (10, 9))
Element 21: #1#
