Element 1: (0, (15, 7), ['.', '.', '.', '%'], [(1, 9), (8, 1), (18, 1)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (15, 8))
Element 2: (0, (15, 8), ['.', '', '.', '%'], [(1, 8), (9, 1), (17, 1)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (15, 9))
Element 3: (0, (15, 9), ['.', '', '%', '%'], [(1, 7), (10, 1), (16, 1)], [False, False, True, True], 94, False, [True, False, False, False], 78, 'West', (14, 9))
Element 4: (0, (14, 9), ['.', '.', '%', ''], [(1, 6), (11, 1), (17, 1)], [False, False, True, False], 92, False, [True, True, False, False], 107, 'South', (14, 8))
Element 5: (0, (14, 8), ['.', '.', '', ''], [(1, 5), (12, 1), (18, 1)], [False, False, False, False], 90, False, [True, True, False, False], 136, 'South', (14, 7))
Element 6: (0, (14, 7), ['.', '.', '', ''], [(1, 4), (13, 1), (18, 1)], [False, False, False, False], 88, False, [True, True, False, False], 165, 'South', (14, 6))
Element 7: (0, (14, 6), ['.', '.', '', '.'], [(1, 3), (14, 1), (17, 1)], [False, False, False, False], 86, False, [True, True, False, True], 194, 'East', (15, 6))
Element 8: (0, (15, 6), ['', '.', '', '%'], [(1, 2), (13, 1), (16, 1)], [False, False, False, True], 84, False, [False, True, False, False], 213, 'South', (15, 5))
Element 9: (0, (15, 5), ['.', '.', '', '%'], [(1, 1), (13, 2), (17, 1)], [False, False, False, True], 82, False, [True, True, False, False], 242, 'South', (15, 4))
Element 10: (0, (15, 4), ['.', '.', '', '%'], [(2, 1), (13, 3), (18, 1)], [False, False, False, True], 80, False, [True, True, False, False], 271, 'South', (15, 3))
Element 11: (0, (15, 3), ['G', '.', '', '%'], [(3, 1), (14, 3), (18, 1)], [False, False, False, True], 78, False, [False, True, False, False], 300, 'South', (15, 2))
Element 12: (0, (15, 2), ['%', '%', '', '%'], [(4, 1), (14, 4), (17, 1)], [True, True, False, True], 76, False, [False, False, False, False], 329, 'North', (15, 3))
Element 13: (0, (15, 3), ['', '', '', '%'], [(4, 2), (14, 5), (16, 1)], [False, False, False, True], 74, False, [False, False, False, False], 348, 'North', (15, 4))
Element 14: (0, (15, 4), ['', '', '', '%'], [(4, 3), (13, 5), (17, 1)], [False, False, False, True], 72, False, [False, False, False, False], 367, 'West', (14, 4))
Element 15: (0, (14, 4), ['.', '', '', ''], [(5, 3), (13, 6), (18, 1)], [False, False, False, False], 70, False, [True, False, False, False], 386, 'West', (13, 4))
Element 16: (0, (13, 4), ['.', '', '', ''], [(6, 3), (13, 7), (18, 1)], [False, False, False, False], 68, False, [True, False, False, False], 415, 'West', (12, 4))
Element 17: (0, (12, 4), ['F', '.', '.', ''], [(7, 3), (13, 8), (17, 1)], [False, False, False, False], 66, False, [False, True, True, False], 444, 'West', (11, 4))
Element 18: (0, (11, 4), ['F', '.', '.', ''], [(8, 3), (13, 9), (16, 1)], [False, False, False, False], 64, False, [False, True, True, False], 1463, 'West', (10, 4))
Element 19: (0, (10, 4), ['.', '.', '.', ''], [(9, 3), (12, 9), (17, 1)], [False, False, False, False], 62, False, [True, True, True, False], 2482, 'North', (10, 5))
Element 20: (0, (10, 5), ['.', '', '.', '.'], [(10, 3), (11, 9), (18, 1)], [False, False, False, False], 60, False, [True, False, True, True], 3501, 'East', (11, 5))
Element 21: (0, (11, 5), ['', '', '.', '.'], [(11, 3), (11, 8), (18, 1)], [False, False, False, False], 58, False, [False, False, True, True], 4520, 'East', (12, 5))
Element 22: (0, (12, 5), ['', '', '.', ''], [(12, 3), (10, 8), (17, 1)], [False, False, False, False], 56, False, [False, False, True, False], 5539, 'North', (12, 6))
Element 23: #1#
