Element 1: (1, (6, 2), ['%', '.', '.', '.'], [(13, 3), (7, 1), (10, 3)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (7, 2))
Element 2: (1, (7, 2), ['', '', '.', '.'], [(14, 3), (8, 1), (10, 4)], [False, False, False, False], 96, False, [False, False, True, True], 1038, 'East', (8, 2))
Element 3: (1, (8, 2), ['', '', '.', '.'], [(15, 3), (9, 1), (11, 4)], [False, False, False, False], 94, False, [False, False, True, True], 2067, 'East', (9, 2))
Element 4: (1, (9, 2), ['', '', '.', '.'], [(15, 4), (10, 1), (12, 4)], [False, False, False, False], 92, False, [False, False, True, True], 2106, 'East', (10, 2))
Element 5: (1, (10, 2), ['', '', '', '%'], [(15, 5), (11, 1), (13, 4)], [False, False, False, True], 90, False, [False, False, False, False], 2145, 'North', (10, 3))
Element 6: (1, (10, 3), ['.', '', '', '.'], [(15, 6), (12, 1), (14, 4)], [False, False, False, False], 88, False, [True, False, False, True], 2174, 'East', (11, 3))
Element 7: (1, (11, 3), ['', '%', '', '.'], [(15, 7), (13, 1), (14, 5)], [False, True, False, False], 86, False, [False, False, False, True], 2213, 'East', (12, 3))
Element 8: (1, (12, 3), ['', '%', '', ''], [(15, 8), (14, 1), (14, 6)], [False, True, False, False], 84, False, [False, False, False, False], 2252, 'East', (13, 3))
Element 9: (1, (13, 3), ['', '', '', ''], [(15, 9), (13, 1), (14, 7)], [False, False, False, False], 82, False, [False, False, False, False], 2271, 'East', (14, 3))
Element 10: (1, (14, 3), ['', '%', '', ''], [(14, 9), (13, 2), (14, 8)], [False, True, False, False], 80, False, [False, False, False, False], 2290, 'East', (15, 3))
Element 11: (1, (15, 3), ['', '.', '', '%'], [(13, 9), (13, 3), (13, 8)], [False, False, False, True], 78, False, [False, True, False, False], 2309, 'South', (15, 2))
Element 12: (1, (15, 2), ['%', '%', '', '%'], [(12, 9), (14, 3), (13, 7)], [True, True, False, True], 76, False, [False, False, False, False], 2338, 'North', (15, 3))
Element 13: (1, (15, 3), ['', '', '', '%'], [(11, 9), (14, 4), (13, 6)], [False, False, False, True], 74, False, [False, False, False, False], 3347, 'North', (15, 4))
Element 14: (1, (15, 4), ['', '', '', '%'], [(11, 8), (14, 5), (13, 5)], [False, False, False, True], 72, False, [False, False, False, False], 4356, 'North', (15, 5))
Element 15: (1, (15, 5), ['', '', '', '%'], [(10, 8), (14, 6), (12, 5)], [False, False, False, True], 70, False, [False, False, False, False], 5365, 'North', (15, 6))
Element 16: #1#
