Element 1: (3, (17, 1), ['.', '%', '%', '.'], [(5, 4), (3, 1), (11, 4)], [False, True, True, False], 98, False, [True, False, False, True], 1019, 'East', (18, 1))
Element 2: (3, (18, 1), ['', '%', '%', '%'], [(6, 4), (4, 1), (10, 4)], [False, True, True, True], 96, False, [False, False, False, False], 2048, 'West', (17, 1))
Element 3: (3, (17, 1), ['.', '%', '%', ''], [(7, 4), (4, 2), (10, 5)], [False, True, True, False], 94, False, [True, False, False, False], 2077, 'West', (16, 1))
Element 4: (3, (16, 1), ['%', '%', '%', ''], [(8, 4), (4, 3), (11, 5)], [True, True, True, False], 92, False, [False, False, False, False], 2116, 'East', (17, 1))
Element 5: (3, (17, 1), ['', '%', '%', ''], [(9, 4), (5, 3), (12, 5)], [False, True, True, False], 90, False, [False, False, False, False], 2145, 'Stop', (17, 1))
Element 6: (3, (17, 1), ['', '%', '%', ''], [(9, 5), (6, 3), (13, 5)], [False, True, True, False], 88, False, [False, False, False, False], 2174, 'East', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(9, 6), (7, 3), (14, 5)], [False, True, True, True], 86, False, [False, False, False, False], 2203, 'West', (17, 1))
Element 8: (3, (17, 1), ['', '%', '%', ''], [(10, 6), (8, 3), (15, 5)], [False, True, True, False], 84, False, [False, False, False, False], 2232, 'West', (16, 1))
Element 9: (3, (16, 1), ['%', '%', '%', ''], [(11, 6), (9, 3), (15, 6)], [True, True, True, False], 82, False, [False, False, False, False], 2261, 'East', (17, 1))
Element 10: (3, (17, 1), ['', '%', '%', ''], [(12, 6), (10, 3), (15, 7)], [False, True, True, False], 80, False, [False, False, False, False], 2290, 'Stop', (17, 1))
Element 11: (3, (17, 1), ['', '%', '%', ''], [(13, 6), (10, 2), (15, 8)], [False, True, True, False], 78, False, [False, False, False, False], 2319, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(14, 6), (10, 1), (15, 9)], [False, True, True, True], 76, False, [False, False, False, False], 2348, 'West', (17, 1))
Element 13: (3, (17, 1), ['', '%', '%', ''], [(14, 7), (11, 1), (14, 9)], [False, True, True, False], 74, False, [False, False, False, False], 2377, 'West', (16, 1))
Element 14: (3, (16, 1), ['%', '%', '%', ''], [(14, 8), (12, 1), (13, 9)], [True, True, True, False], 72, False, [False, False, False, False], 2406, 'East', (17, 1))
Element 15: (3, (17, 1), ['', '%', '%', ''], [(13, 8), (13, 1), (12, 9)], [False, True, True, False], 70, False, [False, False, False, False], 2435, 'Stop', (17, 1))
Element 16: (3, (17, 1), ['', '%', '%', ''], [(13, 7), (14, 1), (11, 9)], [False, True, True, False], 68, False, [False, False, False, False], 3454, 'East', (18, 1))
Element 17: (3, (18, 1), ['', '%', '%', '%'], [(12, 7), (13, 1), (11, 8)], [False, True, True, True], 66, False, [False, False, False, False], 4463, 'West', (17, 1))
Element 18: (3, (17, 1), ['', '%', '%', ''], [(12, 8), (13, 2), (10, 8)], [False, True, True, False], 64, False, [False, False, False, False], 5482, 'West', (16, 1))
Element 19: #1#
