Element 1: (0, (10, 1), ['.', '%', '.', '.'], [(1, 5), (11, 3), (15, 4)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (11, 1))
Element 2: (0, (11, 1), ['', '%', '%', '.'], [(1, 6), (11, 4), (15, 5)], [False, True, True, False], 96, False, [False, False, False, True], 1029, 'East', (12, 1))
Element 3: (0, (12, 1), ['', '%', '%', '.'], [(1, 7), (10, 4), (15, 6)], [False, True, True, False], 94, False, [False, False, False, True], 2058, 'East', (13, 1))
Element 4: (0, (13, 1), ['', '%', '.', '.'], [(1, 8), (10, 5), (15, 7)], [False, True, False, False], 92, False, [False, False, True, True], 2097, 'East', (14, 1))
Element 5: (0, (14, 1), ['', '%', '%', '%'], [(1, 9), (11, 5), (15, 8)], [False, True, True, True], 90, False, [False, False, False, False], 2136, 'West', (13, 1))
Element 6: (0, (13, 1), ['', '%', '.', ''], [(1, 8), (12, 5), (15, 9)], [False, True, False, False], 88, False, [False, False, True, False], 2155, 'North', (13, 2))
Element 7: (0, (13, 2), ['%', '', '.', '%'], [(1, 7), (13, 5), (14, 9)], [True, False, False, True], 86, False, [False, False, True, False], 2184, 'North', (13, 3))
Element 8: (0, (13, 3), ['.', '', '.', '.'], [(1, 6), (14, 5), (14, 8)], [False, False, False, False], 84, False, [True, False, True, True], 2213, 'East', (14, 3))
Element 9: (0, (14, 3), ['', '%', '.', '.'], [(1, 5), (14, 6), (14, 7)], [False, True, False, False], 82, False, [False, False, True, True], 2242, 'East', (15, 3))
Element 10: (0, (15, 3), ['', '.', '', '%'], [(1, 4), (13, 6), (13, 7)], [False, False, False, True], 80, False, [False, True, False, False], 2281, 'South', (15, 2))
Element 11: (0, (15, 2), ['%', '%', '', '%'], [(1, 3), (12, 6), (13, 8)], [True, True, False, True], 78, False, [False, False, False, False], 2320, 'North', (15, 3))
Element 12: (0, (15, 3), ['', '', '', '%'], [(1, 2), (12, 7), (13, 9)], [False, False, False, True], 76, False, [False, False, False, False], 2349, 'North', (15, 4))
Element 13: (0, (15, 4), ['.', '', '', '%'], [(1, 1), (12, 8), (12, 9)], [False, False, False, True], 74, False, [True, False, False, False], 2378, 'West', (14, 4))
Element 14: (0, (14, 4), ['.', '', '', ''], [(2, 1), (11, 8), (11, 9)], [False, False, False, False], 72, False, [True, False, False, False], 4397, 'West', (13, 4))
Element 15: #1#
