Element 1: (3, (11, 5), ['.', 'F', '.', '.'], [(15, 7), (6, 6), (10, 4)], [False, False, False, False], 98, False, [True, False, True, True], 1019, 'South', (11, 4))
Element 2: (3, (11, 4), ['', '.', '', '.'], [(15, 8), (7, 6), (10, 5)], [False, False, False, False], 96, False, [False, True, False, True], 2048, 'East', (12, 4))
Element 3: (3, (12, 4), ['', '.', '.', '.'], [(15, 9), (8, 6), (10, 6)], [False, False, False, False], 94, False, [False, True, True, True], 2087, 'East', (13, 4))
Element 4: (3, (13, 4), ['', '.', '.', '.'], [(14, 9), (9, 6), (11, 6)], [False, False, False, False], 92, False, [False, True, True, True], 2126, 'East', (14, 4))
Element 5: (3, (14, 4), ['', '.', '.', '.'], [(14, 8), (9, 7), (12, 6)], [False, False, False, False], 90, False, [False, True, True, True], 2165, 'East', (15, 4))
Element 6: (3, (15, 4), ['', '.', '.', '%'], [(13, 8), (10, 7), (13, 6)], [False, False, False, True], 88, False, [False, True, True, False], 2204, 'North', (15, 5))
Element 7: (3, (15, 5), ['.', '', '.', '%'], [(13, 9), (10, 8), (14, 6)], [False, False, False, True], 86, False, [True, False, True, False], 3233, 'North', (15, 6))
Element 8: (3, (15, 6), ['', '', '', '%'], [(12, 9), (11, 8), (14, 5)], [False, False, False, True], 84, False, [False, False, False, False], 4262, 'North', (15, 7))
Element 9: (3, (15, 7), ['', '', '', '%'], [(11, 9), (12, 8), (13, 5)], [False, False, False, True], 82, False, [False, False, False, False], 5281, 'North', (15, 8))
Element 10: #1#
