Element 1: (0, (6, 8), ['.', '.', '.', '.'], [(1, 6), (3, 9), (12, 3)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (7, 8))
Element 2: (0, (7, 8), ['', '.', '.', '.'], [(1, 7), (4, 9), (13, 3)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (8, 8))
Element 3: (0, (8, 8), ['', '.', '.', '.'], [(1, 8), (5, 9), (14, 3)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (9, 8))
Element 4: (0, (9, 8), ['', '.', '.', 'F'], [(1, 9), (6, 9), (15, 3)], [False, False, False, False], 92, False, [False, True, True, False], 117, 'East', (10, 8))
Element 5: (0, (10, 8), ['', '.', 'F', 'F'], [(1, 8), (7, 9), (15, 4)], [False, False, False, False], 90, False, [False, True, False, False], 1136, 'East', (11, 8))
Element 6: (0, (11, 8), ['', '.', 'F', '.'], [(1, 7), (8, 9), (15, 5)], [False, False, False, False], 88, False, [False, True, False, True], 2155, 'North', (11, 9))
Element 7: (0, (11, 9), ['F', '', '%', '.'], [(1, 6), (9, 9), (15, 6)], [False, False, True, False], 86, False, [False, False, False, True], 3174, 'West', (10, 9))
Element 8: (0, (10, 9), ['', '', '%', ''], [(1, 5), (9, 8), (15, 7)], [False, False, True, False], 84, False, [False, False, False, False], 4193, 'West', (9, 9))
Element 9: (0, (9, 9), ['', '', '%', ''], [(1, 4), (9, 7), (15, 8)], [False, False, True, False], 82, False, [False, False, False, False], 4222, 'West', (8, 9))
Element 10: (0, (8, 9), ['', '', '%', ''], [(1, 3), (10, 7), (15, 9)], [False, False, True, False], 80, False, [False, False, False, False], 4251, 'West', (7, 9))
Element 11: (0, (7, 9), ['', '', '%', ''], [(1, 2), (11, 7), (14, 9)], [False, False, True, False], 78, False, [False, False, False, False], 4280, 'West', (6, 9))
Element 12: (0, (6, 9), ['', '', '%', ''], [(1, 1), (12, 7), (14, 8)], [False, False, True, False], 76, False, [False, False, False, False], 4309, 'West', (5, 9))
Element 13: (0, (5, 9), ['', '.', '%', ''], [(2, 1), (13, 7), (14, 7)], [False, False, True, False], 74, False, [False, True, False, False], 4338, 'South', (5, 8))
Element 14: (0, (5, 8), ['.', '.', '', ''], [(3, 1), (13, 8), (14, 6)], [False, False, False, False], 72, False, [True, True, False, False], 4377, 'South', (5, 7))
Element 15: (0, (5, 7), ['.', '.', '', '.'], [(4, 1), (13, 9), (14, 5)], [False, False, False, False], 70, False, [True, True, False, True], 4416, 'East', (6, 7))
Element 16: (0, (6, 7), ['', '.', '', '.'], [(4, 2), (12, 9), (14, 4)], [False, False, False, False], 68, False, [False, True, False, True], 4455, 'East', (7, 7))
Element 17: (0, (7, 7), ['', '.', '', '.'], [(4, 3), (12, 8), (13, 4)], [False, False, False, False], 66, False, [False, True, False, True], 4494, 'East', (8, 7))
Element 18: (0, (8, 7), ['', '.', '', ''], [(5, 3), (11, 8), (13, 5)], [False, False, False, False], 64, False, [False, True, False, False], 4523, 'South', (8, 6))
Element 19: (0, (8, 6), ['.', '.', '', '.'], [(6, 3), (11, 9), (13, 6)], [False, False, False, False], 62, False, [True, True, False, True], 4552, 'East', (9, 6))
Element 20: (0, (9, 6), ['', '.', '', '.'], [(7, 3), (10, 9), (12, 6)], [False, False, False, False], 60, False, [False, True, False, True], 4581, 'East', (10, 6))
Element 21: (0, (10, 6), ['', '.', '', '.'], [(8, 3), (10, 8), (12, 5)], [False, False, False, False], 58, False, [False, True, False, True], 4610, 'East', (11, 6))
Element 22: (0, (11, 6), ['', '.', '', ''], [(9, 3), (10, 9), (12, 4)], [False, False, False, False], 56, False, [False, True, False, False], 4639, 'South', (11, 5))
Element 23: (0, (11, 5), ['.', 'G', '', ''], [(10, 3), (11, 9), (11, 4)], [False, False, False, False], 54, False, [True, False, False, False], 5658, 'West', (10, 5))
Element 24: #1#
