Element 1: (3, (18, 1), ['.', '%', '%', '%'], [(9, 6), (4, 8), (6, 9)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 1))
Element 2: (3, (17, 1), ['.', '%', '%', ''], [(10, 6), (5, 8), (7, 9)], [False, True, True, False], 96, False, [True, False, False, False], 68, 'West', (16, 1))
Element 3: (3, (16, 1), ['%', '%', '%', ''], [(11, 6), (6, 8), (8, 9)], [True, True, True, False], 94, False, [False, False, False, False], 107, 'East', (17, 1))
Element 4: (3, (17, 1), ['', '%', '%', ''], [(12, 6), (7, 8), (9, 9)], [False, True, True, False], 92, False, [False, False, False, False], 136, 'East', (18, 1))
Element 5: (3, (18, 1), ['', '%', '%', '%'], [(13, 6), (8, 8), (10, 9)], [False, True, True, True], 90, False, [False, False, False, False], 1155, 'Stop', (18, 1))
Element 6: (3, (18, 1), ['', '%', '%', '%'], [(14, 6), (9, 8), (11, 9)], [False, True, True, True], 88, False, [False, False, False, False], 2174, 'West', (17, 1))
Element 7: (3, (17, 1), ['', '%', '%', ''], [(15, 6), (10, 8), (11, 8)], [False, True, True, False], 86, False, [False, False, False, False], 4183, 'West', (16, 1))
Element 8: (3, (16, 1), ['%', '%', '%', ''], [(15, 7), (10, 7), (12, 8)], [True, True, True, False], 84, False, [False, False, False, False], 4212, 'East', (17, 1))
Element 9: (3, (17, 1), ['', '%', '%', ''], [(15, 8), (11, 7), (13, 8)], [False, True, True, False], 82, False, [False, False, False, False], 4241, 'East', (18, 1))
Element 10: (3, (18, 1), ['', '%', '%', '%'], [(15, 9), (12, 7), (14, 8)], [False, True, True, True], 80, False, [False, False, False, False], 4270, 'Stop', (18, 1))
Element 11: (3, (18, 1), ['', '%', '%', '%'], [(14, 9), (13, 7), (14, 7)], [False, True, True, True], 78, False, [False, False, False, False], 4299, 'West', (17, 1))
Element 12: (3, (17, 1), ['', '%', '%', ''], [(13, 9), (13, 8), (15, 7)], [False, True, True, False], 76, False, [False, False, False, False], 4308, 'West', (16, 1))
Element 13: (3, (16, 1), ['%', '%', '%', ''], [(12, 9), (14, 8), (15, 8)], [True, True, True, False], 74, False, [False, False, False, False], 4317, 'East', (17, 1))
Element 14: (3, (17, 1), ['', '%', '%', ''], [(12, 8), (14, 9), (15, 9)], [False, True, True, False], 72, False, [False, False, False, False], 4316, 'East', (18, 1))
Element 15: (3, (18, 1), ['', '%', '%', '%'], [(13, 8), (13, 9), (14, 9)], [False, True, True, True], 70, False, [False, False, False, False], 4315, 'Stop', (18, 1))
Element 16: (3, (18, 1), ['', '%', '%', '%'], [(14, 8), (12, 9), (13, 9)], [False, True, True, True], 68, False, [False, False, False, False], 4314, 'West', (17, 1))
Element 17: (3, (17, 1), ['', '%', '%', ''], [(14, 7), (12, 8), (12, 9)], [False, True, True, False], 66, False, [False, False, False, False], 4313, 'West', (16, 1))
Element 18: (3, (16, 1), ['%', '%', '%', ''], [(13, 7), (11, 8), (13, 9)], [True, True, True, False], 64, False, [False, False, False, False], 4312, 'East', (17, 1))
Element 19: (3, (17, 1), ['', '%', '%', ''], [(12, 7), (11, 9), (14, 9)], [False, True, True, False], 62, False, [False, False, False, False], 4311, 'East', (18, 1))
Element 20: (3, (18, 1), ['', '%', '%', '%'], [(11, 7), (10, 9), (15, 9)], [False, True, True, True], 60, False, [False, False, False, False], 4310, 'Stop', (18, 1))
Element 21: (3, (18, 1), ['', '%', '%', '%'], [(11, 8), (9, 9), (15, 8)], [False, True, True, True], 58, False, [False, False, False, False], 4309, 'West', (17, 1))
Element 22: (3, (17, 1), ['', '%', '%', ''], [(11, 9), (8, 9), (15, 7)], [False, True, True, False], 56, False, [False, False, False, False], 4308, 'West', (16, 1))
Element 23: (3, (16, 1), ['%', '%', '%', ''], [(10, 9), (7, 9), (15, 6)], [True, True, True, False], 54, False, [False, False, False, False], 4307, 'East', (17, 1))
Element 24: (3, (17, 1), ['', '%', '%', ''], [(10, 8), (6, 9), (15, 5)], [False, True, True, False], 52, False, [False, False, False, False], 4316, 'East', (18, 1))
Element 25: (3, (18, 1), ['', '%', '%', '%'], [(10, 7), (5, 9), (15, 4)], [False, True, True, True], 50, False, [False, False, False, False], 4325, 'Stop', (18, 1))
Element 26: (3, (18, 1), ['', '%', '%', '%'], [(9, 7), (4, 9), (15, 3)], [False, True, True, True], 48, False, [False, False, False, False], 4354, 'West', (17, 1))
Element 27: (3, (17, 1), ['', '%', '%', ''], [(8, 7), (3, 9), (15, 2)], [False, True, True, False], 46, False, [False, False, False, False], 4383, 'West', (16, 1))
Element 28: (3, (16, 1), ['%', '%', '%', ''], [(7, 7), (4, 9), (15, 3)], [True, True, True, False], 44, False, [False, False, False, False], 4392, 'East', (17, 1))
Element 29: (3, (17, 1), ['', '%', '%', ''], [(7, 6), (5, 9), (14, 3)], [False, True, True, False], 42, False, [False, False, False, False], 4411, 'East', (18, 1))
