Element 1: (0, (14, 9), ['.', '.', '%', '.'], [(1, 9), (3, 9), (8, 3)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (15, 9))
Element 2: (0, (15, 9), ['', '.', '%', '%'], [(1, 8), (4, 9), (9, 3)], [False, False, True, True], 96, False, [False, True, False, False], 39, 'South', (15, 8))
Element 3: (0, (15, 8), ['.', '.', '', '%'], [(1, 7), (5, 9), (10, 3)], [False, False, False, True], 94, False, [True, True, False, False], 78, 'South', (15, 7))
Element 4: (0, (15, 7), ['.', '.', '', '%'], [(1, 6), (6, 9), (10, 4)], [False, False, False, True], 92, False, [True, True, False, False], 1107, 'South', (15, 6))
Element 5: (0, (15, 6), ['.', '.', '', '%'], [(1, 5), (7, 9), (11, 4)], [False, False, False, True], 90, False, [True, True, False, False], 2136, 'South', (15, 5))
Element 6: (0, (15, 5), ['.', '.', '', '%'], [(1, 4), (8, 9), (12, 4)], [False, False, False, True], 88, False, [True, True, False, False], 2175, 'South', (15, 4))
Element 7: (0, (15, 4), ['.', '.', '', '%'], [(1, 3), (9, 9), (13, 4)], [False, False, False, True], 86, False, [True, True, False, False], 2214, 'South', (15, 3))
Element 8: (0, (15, 3), ['.', '.', '', '%'], [(1, 2), (10, 9), (14, 4)], [False, False, False, True], 84, False, [True, True, False, False], 3243, 'South', (15, 2))
Element 9: (0, (15, 2), ['%', '%', '', '%'], [(1, 1), (11, 9), (14, 5)], [True, True, False, True], 82, False, [False, False, False, False], 4272, 'North', (15, 3))
Element 10: (0, (15, 3), ['.', '', '', '%'], [(2, 1), (11, 8), (14, 6)], [False, False, False, True], 80, False, [True, False, False, False], 5291, 'West', (14, 3))
Element 11: #1#
