Element 1: (1, (1, 1), ['%', '%', '.', '.'], [(15, 8), (1, 4), (11, 6)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '%', '.'], [(15, 7), (1, 5), (12, 6)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '%', '.'], [(15, 6), (1, 6), (13, 6)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '.', '%'], [(15, 5), (1, 7), (14, 6)], [False, True, False, True], 92, False, [False, False, True, False], 126, 'North', (4, 2))
Element 5: (1, (4, 2), ['%', '', '.', '%'], [(15, 4), (1, 8), (14, 7)], [True, False, False, True], 90, False, [False, False, True, False], 165, 'North', (4, 3))
Element 6: (1, (4, 3), ['.', '', '.', '.'], [(15, 3), (1, 9), (14, 8)], [False, False, False, False], 88, False, [True, False, True, True], 204, 'East', (5, 3))
Element 7: (1, (5, 3), ['', '%', '.', '.'], [(15, 2), (1, 8), (14, 9)], [False, True, False, False], 86, False, [False, False, True, True], 233, 'East', (6, 3))
Element 8: (1, (6, 3), ['', '.', '.', '.'], [(15, 3), (1, 7), (13, 9)], [False, False, False, False], 84, False, [False, True, True, True], 252, 'East', (7, 3))
Element 9: (1, (7, 3), ['', '.', '.', '.'], [(14, 3), (1, 6), (13, 8)], [False, False, False, False], 82, False, [False, True, True, True], 281, 'East', (8, 3))
Element 10: (1, (8, 3), ['', '.', '.', '.'], [(14, 4), (1, 5), (13, 7)], [False, False, False, False], 80, False, [False, True, True, True], 310, 'East', (9, 3))
Element 11: (1, (9, 3), ['', '.', '.', '.'], [(14, 5), (1, 4), (12, 7)], [False, False, False, False], 78, False, [False, True, True, True], 339, 'East', (10, 3))
Element 12: (1, (10, 3), ['', '.', 'F', '.'], [(13, 5), (1, 3), (12, 8)], [False, False, False, False], 76, False, [False, True, False, True], 378, 'North', (10, 4))
Element 13: (1, (10, 4), ['.', '', '.', 'F'], [(13, 4), (1, 2), (11, 8)], [False, False, False, False], 74, False, [True, False, True, False], 2397, 'East', (11, 4))
Element 14: (1, (11, 4), ['', '.', '.', '.'], [(13, 3), (1, 1), (11, 9)], [False, False, False, False], 72, False, [False, True, True, True], 4406, 'East', (12, 4))
Element 15: (1, (12, 4), ['', '.', '.', ''], [(13, 2), (2, 1), (10, 9)], [False, False, False, False], 70, False, [False, True, True, False], 5425, 'North', (12, 5))
Element 16: #1#
