Element 1: (3, (7, 1), ['.', '%', '.', '.'], [(15, 8), (6, 8), (6, 9)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (8, 1))
Element 2: (3, (8, 1), ['', '%', '.', '.'], [(15, 9), (7, 8), (7, 9)], [False, True, False, False], 96, False, [False, False, True, True], 68, 'East', (9, 1))
Element 3: (3, (9, 1), ['', '%', '.', '.'], [(14, 9), (8, 8), (8, 9)], [False, True, False, False], 94, False, [False, False, True, True], 107, 'East', (10, 1))
Element 4: (3, (10, 1), ['', '%', '.', '.'], [(14, 8), (9, 8), (9, 9)], [False, True, False, False], 92, False, [False, False, True, True], 146, 'East', (11, 1))
Element 5: (3, (11, 1), ['', '%', '%', '.'], [(14, 7), (10, 8), (10, 9)], [False, True, True, False], 90, False, [False, False, False, True], 2165, 'East', (12, 1))
Element 6: (3, (12, 1), ['', '%', '%', '.'], [(14, 6), (11, 8), (11, 9)], [False, True, True, False], 88, False, [False, False, False, True], 4184, 'East', (13, 1))
Element 7: (3, (13, 1), ['', '%', '.', '.'], [(15, 6), (12, 8), (12, 9)], [False, True, False, False], 86, False, [False, False, True, True], 4223, 'East', (14, 1))
Element 8: (3, (14, 1), ['', '%', '%', '%'], [(15, 5), (13, 8), (13, 9)], [False, True, True, True], 84, False, [False, False, False, False], 4262, 'West', (13, 1))
Element 9: (3, (13, 1), ['', '%', '.', ''], [(15, 4), (13, 7), (14, 9)], [False, True, False, False], 82, False, [False, False, True, False], 4281, 'North', (13, 2))
Element 10: (3, (13, 2), ['%', '', '.', '%'], [(15, 3), (13, 6), (15, 9)], [True, False, False, True], 80, False, [False, False, True, False], 4310, 'North', (13, 3))
Element 11: (3, (13, 3), ['.', '', '.', '.'], [(15, 2), (13, 5), (15, 8)], [False, False, False, False], 78, False, [True, False, True, True], 4339, 'East', (14, 3))
Element 12: (3, (14, 3), ['', '%', '.', 'G'], [(15, 3), (14, 5), (15, 7)], [False, True, False, False], 76, False, [False, False, True, False], 4358, 'North', (14, 4))
Element 13: (3, (14, 4), ['.', 'G', '', ''], [(14, 3), (15, 5), (15, 6)], [False, False, False, False], 74, False, [True, False, False, False], 4367, 'West', (13, 4))
Element 14: (3, (13, 4), ['.', '', '', 'G'], [(14, 4), (15, 4), (15, 5)], [False, False, False, False], 72, False, [True, False, False, False], 4376, 'West', (12, 4))
Element 15: (3, (12, 4), ['F', '.', '.', ''], [(14, 5), (15, 3), (15, 4)], [False, False, False, False], 70, False, [False, True, True, False], 4385, 'West', (11, 4))
Element 16: (3, (11, 4), ['F', '.', '.', ''], [(13, 5), (15, 2), (15, 3)], [False, False, False, False], 68, False, [False, True, True, False], 5384, 'West', (10, 4))
Element 17: #1#
