Element 1: (1, (4, 6), ['', '.', 'G', '.'], [(3, 7), (4, 7), (9, 5)], [False, False, False, False], 98, False, [False, True, False, True], 9, 'East', (5, 6))
Element 2: (1, (5, 6), ['', '.', 'G', '.'], [(3, 8), (5, 7), (10, 5)], [False, False, False, False], 96, False, [False, True, False, True], 48, 'East', (6, 6))
Element 3: (1, (6, 6), ['', '.', 'G', '.'], [(4, 8), (6, 7), (10, 4)], [False, False, False, False], 94, False, [False, True, False, True], 1077, 'East', (7, 6))
Element 4: (1, (7, 6), ['', '.', 'G', '.'], [(5, 8), (7, 7), (11, 4)], [False, False, False, False], 92, False, [False, True, False, True], 2106, 'East', (8, 6))
Element 5: (1, (8, 6), ['', '.', 'G', '.'], [(6, 8), (8, 7), (12, 4)], [False, False, False, False], 90, False, [False, True, False, True], 2145, 'East', (9, 6))
Element 6: (1, (9, 6), ['', '', 'G', '.'], [(7, 8), (9, 7), (13, 4)], [False, False, False, False], 88, False, [False, False, False, True], 2184, 'East', (10, 6))
Element 7: (1, (10, 6), ['', '', 'G', '.'], [(8, 8), (10, 7), (14, 4)], [False, False, False, False], 86, False, [False, False, False, True], 2223, 'East', (11, 6))
Element 8: (1, (11, 6), ['', '.', '.', '.'], [(9, 8), (10, 8), (15, 4)], [False, False, False, False], 84, False, [False, True, True, True], 3252, 'East', (12, 6))
Element 9: (1, (12, 6), ['', '.', '.', '.'], [(9, 9), (11, 8), (15, 5)], [False, False, False, False], 82, False, [False, True, True, True], 4281, 'East', (13, 6))
Element 10: #1#
