Element 1: (2, (12, 3), ['.', '%', '.', '.'], [(7, 4), (1, 9), (14, 7)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (13, 3))
Element 2: (2, (13, 3), ['', '.', '.', '.'], [(8, 4), (1, 8), (15, 7)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (14, 3))
Element 3: (2, (14, 3), ['', '%', '.', '.'], [(9, 4), (1, 7), (15, 8)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (15, 3))
Element 4: (2, (15, 3), ['', '.', '.', '%'], [(10, 4), (1, 6), (15, 9)], [False, False, False, True], 92, False, [False, True, True, False], 1116, 'North', (15, 4))
Element 5: (2, (15, 4), ['.', '', '.', '%'], [(11, 4), (1, 5), (14, 9)], [False, False, False, True], 90, False, [True, False, True, False], 2145, 'North', (15, 5))
Element 6: (2, (15, 5), ['.', '', '.', '%'], [(12, 4), (1, 4), (14, 8)], [False, False, False, True], 88, False, [True, False, True, False], 2184, 'North', (15, 6))
Element 7: (2, (15, 6), ['.', '', '', '%'], [(13, 4), (1, 3), (13, 8)], [False, False, False, True], 86, False, [True, False, False, False], 2223, 'West', (14, 6))
Element 8: (2, (14, 6), ['.', '.', '', ''], [(14, 4), (1, 2), (13, 9)], [False, False, False, False], 84, False, [True, True, False, False], 2262, 'South', (14, 5))
Element 9: (2, (14, 5), ['.', '', '', ''], [(15, 4), (1, 1), (12, 9)], [False, False, False, False], 82, False, [True, False, False, False], 2291, 'West', (13, 5))
Element 10: (2, (13, 5), ['.', '', '.', ''], [(15, 5), (2, 1), (11, 9)], [False, False, False, False], 80, False, [True, False, True, False], 3310, 'North', (13, 6))
Element 11: (2, (13, 6), ['.', '', '.', ''], [(15, 6), (3, 1), (11, 8)], [False, False, False, False], 78, False, [True, False, True, False], 4329, 'North', (13, 7))
Element 12: (2, (13, 7), ['.', '', '', ''], [(15, 7), (4, 1), (10, 8)], [False, False, False, False], 76, False, [True, False, False, False], 5348, 'West', (12, 7))
Element 13: #1#
