Element 1: (0, (15, 4), ['.', '.', '.', '%'], [(13, 3), (13, 5), (14, 3)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (15, 5))
Element 2: (0, (15, 5), ['G', '', '.', '%'], [(13, 4), (14, 5), (15, 3)], [False, False, False, True], 96, False, [False, False, True, False], 39, 'North', (15, 6))
Element 3: (0, (15, 6), ['G', '', '.', '%'], [(14, 4), (14, 6), (15, 2)], [False, False, False, True], 94, False, [False, False, True, False], 78, 'North', (15, 7))
Element 4: (0, (15, 7), ['G', '', '.', '%'], [(15, 4), (14, 7), (15, 3)], [False, False, False, True], 92, False, [False, False, True, False], 97, 'North', (15, 8))
Element 5: (0, (15, 8), ['G', '', '.', '%'], [(15, 5), (14, 8), (15, 4)], [False, False, False, True], 90, False, [False, False, True, False], 116, 'North', (15, 9))
Element 6: (0, (15, 9), ['G', '', '%', '%'], [(15, 6), (14, 9), (15, 5)], [False, False, True, True], 88, False, [False, False, False, False], 135, 'South', (15, 8))
Element 7: (0, (15, 8), ['', 'G', '', '%'], [(15, 7), (13, 9), (15, 6)], [False, False, False, True], 86, False, [False, False, False, False], 144, 'West', (14, 8))
Element 8: (0, (14, 8), ['G', '', '', 'G'], [(15, 8), (13, 8), (15, 7)], [False, False, False, False], 84, False, [False, False, False, False], 153, 'North', (14, 9))
Element 9: (0, (14, 9), ['', '', '%', 'G'], [(15, 9), (13, 7), (15, 8)], [False, False, True, False], 82, False, [False, False, False, False], 162, 'West', (13, 9))
Element 10: (0, (13, 9), ['.', '', '%', 'G'], [(14, 9), (13, 6), (15, 9)], [False, False, True, False], 80, False, [True, False, False, False], 171, 'West', (12, 9))
Element 11: (0, (12, 9), ['F', '.', '%', ''], [(14, 8), (12, 6), (14, 9)], [False, False, True, False], 78, False, [False, True, False, False], 190, 'West', (11, 9))
Element 12: (0, (11, 9), ['F', 'F', '%', ''], [(14, 7), (12, 7), (14, 8)], [False, False, True, False], 76, False, [False, False, False, False], 1199, 'South', (11, 8))
Element 13: (0, (11, 8), ['F', '.', '', 'G'], [(14, 6), (12, 8), (14, 7)], [False, False, False, False], 74, False, [False, True, False, False], 2208, 'West', (10, 8))
Element 14: (0, (10, 8), ['.', '.', 'F', ''], [(14, 5), (12, 9), (14, 6)], [False, False, False, False], 72, False, [True, True, False, False], 3207, 'North', (10, 9))
Element 15: (0, (10, 9), ['.', '', '%', 'G'], [(13, 5), (11, 9), (14, 5)], [False, False, True, False], 70, False, [True, False, False, False], 4206, 'West', (9, 9))
Element 16: (0, (9, 9), ['.', '.', '%', ''], [(12, 5), (11, 8), (14, 4)], [False, False, True, False], 68, False, [True, True, False, False], 4225, 'South', (9, 8))
Element 17: (0, (9, 8), ['.', '.', '', ''], [(12, 4), (11, 7), (13, 4)], [False, False, False, False], 66, False, [True, True, False, False], 4254, 'South', (9, 7))
Element 18: (0, (9, 7), ['.', '.', '', '.'], [(11, 4), (11, 6), (13, 5)], [False, False, False, False], 64, False, [True, True, False, True], 5273, 'East', (10, 7))
Element 19: #1#
