Element 1: (1, (3, 4), ['%', '.', '.', '.'], [(15, 3), (5, 6), (8, 3)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 4))
Element 2: (1, (4, 4), ['', '.', '.', '.'], [(15, 4), (6, 6), (9, 3)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 4))
Element 3: (1, (5, 4), ['', '.', '.', '.'], [(15, 5), (7, 6), (10, 3)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (6, 4))
Element 4: (1, (6, 4), ['', '.', '.', '.'], [(15, 6), (8, 6), (10, 4)], [False, False, False, False], 92, False, [False, True, True, True], 1116, 'East', (7, 4))
Element 5: (1, (7, 4), ['', '.', '.', '.'], [(15, 7), (9, 6), (11, 4)], [False, False, False, False], 90, False, [False, True, True, True], 2145, 'East', (8, 4))
Element 6: (1, (8, 4), ['', '', '.', '.'], [(15, 8), (10, 6), (12, 4)], [False, False, False, False], 88, False, [False, False, True, True], 2184, 'East', (9, 4))
Element 7: (1, (9, 4), ['', '', '.', ''], [(15, 9), (11, 6), (13, 4)], [False, False, False, False], 86, False, [False, False, True, False], 2223, 'North', (9, 5))
Element 8: (1, (9, 5), ['.', '', '', '.'], [(14, 9), (12, 6), (14, 4)], [False, False, False, False], 84, False, [True, False, False, True], 2262, 'East', (10, 5))
Element 9: (1, (10, 5), ['', '', '', '.'], [(14, 8), (13, 6), (14, 5)], [False, False, False, False], 82, False, [False, False, False, True], 2301, 'East', (11, 5))
Element 10: (1, (11, 5), ['', '', '', '.'], [(14, 7), (14, 6), (13, 5)], [False, False, False, False], 80, False, [False, False, False, True], 2340, 'East', (12, 5))
Element 11: (1, (12, 5), ['', '', '', ''], [(13, 7), (15, 6), (13, 6)], [False, False, False, False], 78, False, [False, False, False, False], 2359, 'East', (13, 5))
Element 12: (1, (13, 5), ['', '', '', ''], [(13, 8), (15, 7), (14, 6)], [False, False, False, False], 76, False, [False, False, False, False], 2368, 'East', (14, 5))
Element 13: (1, (14, 5), ['', '', '', ''], [(13, 9), (15, 8), (15, 6)], [False, False, False, False], 74, False, [False, False, False, False], 2377, 'East', (15, 5))
Element 14: (1, (15, 5), ['', '', '', '%'], [(12, 9), (15, 9), (15, 7)], [False, False, False, True], 72, False, [False, False, False, False], 2386, 'North', (15, 6))
Element 15: (1, (15, 6), ['', '', '', '%'], [(11, 9), (14, 9), (15, 8)], [False, False, False, True], 70, False, [False, False, False, False], 3385, 'North', (15, 7))
Element 16: (1, (15, 7), ['', '', '', '%'], [(11, 8), (14, 8), (15, 9)], [False, False, False, True], 68, False, [False, False, False, False], 4384, 'North', (15, 8))
Element 17: (1, (15, 8), ['', '', '', '%'], [(10, 8), (14, 7), (14, 9)], [False, False, False, True], 66, False, [False, False, False, False], 5383, 'North', (15, 9))
Element 18: #1#
