Element 1: (2, (8, 4), ['.', '.', '.', '.'], [(15, 4), (9, 2), (18, 1)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (9, 4))
Element 2: (2, (9, 4), ['', '.', '.', 'F'], [(15, 5), (10, 2), (17, 1)], [False, False, False, False], 96, False, [False, True, True, False], 58, 'East', (10, 4))
Element 3: (2, (10, 4), ['', 'G', '.', 'F'], [(15, 6), (10, 3), (16, 1)], [False, False, False, False], 94, False, [False, False, True, False], 1087, 'East', (11, 4))
Element 4: (2, (11, 4), ['', 'G', '.', '.'], [(15, 7), (11, 3), (17, 1)], [False, False, False, False], 92, False, [False, False, True, True], 2106, 'East', (12, 4))
Element 5: (2, (12, 4), ['', 'G', '.', '.'], [(15, 8), (12, 3), (18, 1)], [False, False, False, False], 90, False, [False, False, True, True], 2135, 'East', (13, 4))
Element 6: (2, (13, 4), ['', 'G', '.', ''], [(15, 9), (13, 3), (18, 1)], [False, False, False, False], 88, False, [False, False, True, False], 2164, 'North', (13, 5))
Element 7: (2, (13, 5), ['.', '', '.', '.'], [(14, 9), (14, 3), (17, 1)], [False, False, False, False], 86, False, [True, False, True, True], 2193, 'East', (14, 5))
Element 8: (2, (14, 5), ['', '', '.', ''], [(14, 8), (15, 3), (16, 1)], [False, False, False, False], 84, False, [False, False, True, False], 2222, 'North', (14, 6))
Element 9: (2, (14, 6), ['.', '', 'G', ''], [(14, 7), (15, 2), (17, 1)], [False, False, False, False], 82, False, [True, False, False, False], 2251, 'West', (13, 6))
Element 10: (2, (13, 6), ['.', '', 'G', ''], [(13, 7), (15, 3), (18, 1)], [False, False, False, False], 80, False, [True, False, False, False], 2270, 'West', (12, 6))
Element 11: (2, (12, 6), ['.', '.', '.', ''], [(13, 8), (15, 4), (18, 1)], [False, False, False, False], 78, False, [True, True, True, False], 2289, 'North', (12, 7))
Element 12: (2, (12, 7), ['.', '', '.', ''], [(13, 9), (15, 5), (17, 1)], [False, False, False, False], 76, False, [True, False, True, False], 2308, 'North', (12, 8))
Element 13: (2, (12, 8), ['F', '', 'G', ''], [(12, 9), (15, 6), (16, 1)], [False, False, False, False], 74, False, [False, False, False, False], 2327, 'West', (11, 8))
Element 14: (2, (11, 8), ['F', '.', 'G', ''], [(11, 9), (15, 7), (17, 1)], [False, False, False, False], 72, False, [False, True, False, False], 4326, 'West', (10, 8))
Element 15: #1#
