Element 1: (1, (1, 1), ['%', '%', '.', '.'], [(6, 5), (7, 4), (9, 5)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '%', '.'], [(7, 5), (8, 4), (10, 5)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '%', '.'], [(8, 5), (9, 4), (10, 4)], [False, True, True, False], 94, False, [False, False, False, True], 1077, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '.', '%'], [(8, 6), (9, 3), (11, 4)], [False, True, False, True], 92, False, [False, False, True, False], 2106, 'North', (4, 2))
Element 5: (1, (4, 2), ['%', '', '.', '%'], [(9, 6), (10, 3), (12, 4)], [True, False, False, True], 90, False, [False, False, True, False], 2145, 'North', (4, 3))
Element 6: (1, (4, 3), ['.', '', '.', '.'], [(10, 6), (11, 3), (13, 4)], [False, False, False, False], 88, False, [True, False, True, True], 2184, 'East', (5, 3))
Element 7: (1, (5, 3), ['', '%', '.', '.'], [(11, 6), (12, 3), (14, 4)], [False, True, False, False], 86, False, [False, False, True, True], 2223, 'East', (6, 3))
Element 8: (1, (6, 3), ['', '.', '', '.'], [(12, 6), (13, 3), (15, 4)], [False, False, False, False], 84, False, [False, True, False, True], 2262, 'East', (7, 3))
Element 9: (1, (7, 3), ['', '.', '', '.'], [(13, 6), (14, 3), (15, 5)], [False, False, False, False], 82, False, [False, True, False, True], 2301, 'East', (8, 3))
Element 10: (1, (8, 3), ['', '.', '', ''], [(14, 6), (15, 3), (15, 6)], [False, False, False, False], 80, False, [False, True, False, False], 2340, 'South', (8, 2))
Element 11: (1, (8, 2), ['.', '.', '', '.'], [(14, 7), (15, 2), (15, 7)], [False, False, False, False], 78, False, [True, True, False, True], 2379, 'East', (9, 2))
Element 12: (1, (9, 2), ['', '.', '', '.'], [(14, 8), (15, 3), (15, 8)], [False, False, False, False], 76, False, [False, True, False, True], 2408, 'East', (10, 2))
Element 13: (1, (10, 2), ['', '.', '', '%'], [(14, 9), (15, 4), (15, 9)], [False, False, False, True], 74, False, [False, True, False, False], 2437, 'South', (10, 1))
Element 14: (1, (10, 1), ['.', '%', '', '.'], [(13, 9), (15, 5), (15, 8)], [False, True, False, False], 72, False, [True, False, False, True], 2456, 'East', (11, 1))
Element 15: (1, (11, 1), ['', '%', '%', '.'], [(13, 8), (14, 5), (15, 7)], [False, True, True, False], 70, False, [False, False, False, True], 2485, 'East', (12, 1))
Element 16: (1, (12, 1), ['', '%', '%', '.'], [(13, 7), (13, 5), (15, 6)], [False, True, True, False], 68, False, [False, False, False, True], 2514, 'East', (13, 1))
Element 17: (1, (13, 1), ['', '%', '.', '.'], [(12, 7), (12, 5), (15, 5)], [False, True, False, False], 66, False, [False, False, True, True], 2543, 'East', (14, 1))
Element 18: (1, (14, 1), ['', '%', '%', '%'], [(12, 8), (11, 5), (14, 5)], [False, True, True, True], 64, False, [False, False, False, False], 2572, 'West', (13, 1))
Element 19: (1, (13, 1), ['', '%', '.', ''], [(11, 8), (11, 6), (14, 6)], [False, True, False, False], 62, False, [False, False, True, False], 3571, 'North', (13, 2))
Element 20: (1, (13, 2), ['%', '', '', '%'], [(11, 9), (11, 7), (14, 7)], [True, False, False, True], 60, False, [False, False, False, False], 4590, 'North', (13, 3))
Element 21: (1, (13, 3), ['', '', '', ''], [(10, 9), (10, 7), (14, 8)], [False, False, False, False], 58, False, [False, False, False, False], 5599, 'East', (14, 3))
Element 22: #1#
