Element 1: (0, (14, 3), ['.', '%', '.', '.'], [(11, 7), (12, 5), (12, 6)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (15, 3))
Element 2: (0, (15, 3), ['', '.', '.', '%'], [(11, 8), (13, 5), (13, 6)], [False, False, False, True], 96, False, [False, True, True, False], 1029, 'North', (15, 4))
Element 3: (0, (15, 4), ['.', '', '.', '%'], [(11, 9), (14, 5), (14, 6)], [False, False, False, True], 94, False, [True, False, True, False], 2058, 'North', (15, 5))
Element 4: (0, (15, 5), ['', '', 'G', '%'], [(10, 9), (14, 4), (15, 6)], [False, False, False, True], 92, False, [False, False, False, False], 3087, 'West', (14, 5))
Element 5: (0, (14, 5), ['', '', '', ''], [(10, 8), (13, 4), (15, 7)], [False, False, False, False], 90, False, [False, False, False, False], 4106, 'North', (14, 6))
Element 6: (0, (14, 6), ['', '', '.', ''], [(10, 7), (13, 3), (15, 8)], [False, False, False, False], 88, False, [False, False, True, False], 4135, 'North', (14, 7))
Element 7: (0, (14, 7), ['.', '', '.', ''], [(10, 6), (13, 2), (15, 9)], [False, False, False, False], 86, False, [True, False, True, False], 4174, 'North', (14, 8))
Element 8: (0, (14, 8), ['.', '', 'G', ''], [(11, 6), (13, 1), (14, 9)], [False, False, False, False], 84, False, [True, False, False, False], 4213, 'West', (13, 8))
Element 9: (0, (13, 8), ['.', '.', 'G', ''], [(11, 5), (14, 1), (13, 9)], [False, False, False, False], 82, False, [True, True, False, False], 4252, 'South', (13, 7))
Element 10: (0, (13, 7), ['.', '', '', ''], [(11, 4), (13, 1), (12, 9)], [False, False, False, False], 80, False, [True, False, False, False], 5271, 'West', (12, 7))
Element 11: #1#
