Element 1: (0, (4, 9), ['.', '.', '%', '.'], [(4, 7), (6, 9), (9, 7)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (5, 9))
Element 2: (0, (5, 9), ['', '.', '%', ''], [(5, 7), (7, 9), (10, 7)], [False, False, True, False], 96, False, [False, True, False, False], 39, 'South', (5, 8))
Element 3: (0, (5, 8), ['.', '', '', '.'], [(6, 7), (8, 9), (10, 8)], [False, False, False, False], 94, False, [True, False, False, True], 1068, 'East', (6, 8))
Element 4: (0, (6, 8), ['', '', '', '.'], [(7, 7), (9, 9), (11, 8)], [False, False, False, False], 92, False, [False, False, False, True], 2097, 'East', (7, 8))
Element 5: (0, (7, 8), ['', '', '', '.'], [(8, 7), (10, 9), (11, 9)], [False, False, False, False], 90, False, [False, False, False, True], 4116, 'East', (8, 8))
Element 6: (0, (8, 8), ['', '', '', '.'], [(8, 6), (10, 8), (12, 9)], [False, False, False, False], 88, False, [False, False, False, True], 4145, 'East', (9, 8))
Element 7: (0, (9, 8), ['', '', '', ''], [(9, 6), (11, 8), (13, 9)], [False, False, False, False], 86, False, [False, False, False, False], 4174, 'East', (10, 8))
Element 8: (0, (10, 8), ['', '', '', ''], [(10, 6), (12, 8), (14, 9)], [False, False, False, False], 84, False, [False, False, False, False], 4203, 'East', (11, 8))
Element 9: (0, (11, 8), ['', '.', '', ''], [(11, 6), (13, 8), (15, 9)], [False, False, False, False], 82, False, [False, True, False, False], 4232, 'South', (11, 7))
Element 10: (0, (11, 7), ['', '', '', '.'], [(12, 6), (14, 8), (15, 8)], [False, False, False, False], 80, False, [False, False, False, True], 4271, 'East', (12, 7))
Element 11: (0, (12, 7), ['', '', '', '.'], [(13, 6), (14, 7), (15, 7)], [False, False, False, False], 78, False, [False, False, False, True], 4310, 'East', (13, 7))
Element 12: (0, (13, 7), ['', '', '', ''], [(14, 6), (14, 8), (15, 6)], [False, False, False, False], 76, False, [False, False, False, False], 4339, 'East', (14, 7))
Element 13: (0, (14, 7), ['', '', '', ''], [(14, 5), (14, 9), (15, 5)], [False, False, False, False], 74, False, [False, False, False, False], 4358, 'East', (15, 7))
Element 14: (0, (15, 7), ['', '', '', '%'], [(14, 4), (15, 9), (15, 4)], [False, False, False, True], 72, False, [False, False, False, False], 4377, 'North', (15, 8))
Element 15: (0, (15, 8), ['', '', '', '%'], [(14, 3), (14, 9), (15, 3)], [False, False, False, True], 70, False, [False, False, False, False], 4396, 'North', (15, 9))
Element 16: (0, (15, 9), ['', '', '%', '%'], [(13, 3), (13, 9), (15, 2)], [False, False, True, True], 68, False, [False, False, False, False], 4415, 'West', (14, 9))
Element 17: (0, (14, 9), ['', '', '%', ''], [(13, 4), (12, 9), (15, 3)], [False, False, True, False], 66, False, [False, False, False, False], 4424, 'South', (14, 8))
Element 18: (0, (14, 8), ['', '', '', ''], [(13, 5), (11, 9), (14, 3)], [False, False, False, False], 64, False, [False, False, False, False], 4433, 'West', (13, 8))
Element 19: (0, (13, 8), ['', '', '', ''], [(12, 5), (12, 9), (14, 4)], [False, False, False, False], 62, False, [False, False, False, False], 4442, 'North', (13, 9))
Element 20: (0, (13, 9), ['', '', '%', ''], [(12, 4), (11, 9), (14, 5)], [False, False, True, False], 60, False, [False, False, False, False], 4451, 'West', (12, 9))
Element 21: (0, (12, 9), ['', '', '%', ''], [(11, 4), (12, 9), (14, 6)], [False, False, True, False], 58, False, [False, False, False, False], 5450, 'South', (12, 8))
Element 22: #1#
