Element 1: (3, (13, 1), ['.', '%', '.', '.'], [(4, 1), (7, 4), (9, 6)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (14, 1))
Element 2: (3, (14, 1), ['', '%', '%', '%'], [(4, 2), (8, 4), (10, 6)], [False, True, True, True], 96, False, [False, False, False, False], 68, 'West', (13, 1))
Element 3: (3, (13, 1), ['.', '%', '.', ''], [(4, 3), (9, 4), (11, 6)], [False, True, False, False], 94, False, [True, False, True, False], 97, 'North', (13, 2))
Element 4: (3, (13, 2), ['%', '', '.', '%'], [(5, 3), (10, 4), (12, 6)], [True, False, False, True], 92, False, [False, False, True, False], 1126, 'North', (13, 3))
Element 5: (3, (13, 3), ['.', '', '.', '.'], [(6, 3), (11, 4), (13, 6)], [False, False, False, False], 90, False, [True, False, True, True], 2155, 'East', (14, 3))
Element 6: (3, (14, 3), ['', '%', '.', '.'], [(7, 3), (12, 4), (14, 6)], [False, True, False, False], 88, False, [False, False, True, True], 2194, 'East', (15, 3))
Element 7: (3, (15, 3), ['', '.', '.', '%'], [(8, 3), (13, 4), (15, 6)], [False, False, False, True], 86, False, [False, True, True, False], 2233, 'North', (15, 4))
Element 8: (3, (15, 4), ['G', '', '.', '%'], [(9, 3), (14, 4), (15, 7)], [False, False, False, True], 84, False, [False, False, True, False], 2272, 'North', (15, 5))
Element 9: (3, (15, 5), ['G', '', '', '%'], [(10, 3), (14, 5), (15, 8)], [False, False, False, True], 82, False, [False, False, False, False], 2311, 'North', (15, 6))
Element 10: (3, (15, 6), ['', '', '', '%'], [(11, 3), (13, 5), (15, 9)], [False, False, False, True], 80, False, [False, False, False, False], 2340, 'North', (15, 7))
Element 11: (3, (15, 7), ['.', '', '', '%'], [(12, 3), (12, 5), (14, 9)], [False, False, False, True], 78, False, [True, False, False, False], 2369, 'West', (14, 7))
Element 12: (3, (14, 7), ['.', '', 'G', ''], [(13, 3), (11, 5), (14, 8)], [False, False, False, False], 76, False, [True, False, False, False], 2398, 'West', (13, 7))
Element 13: (3, (13, 7), ['.', '', 'G', ''], [(14, 3), (10, 5), (13, 8)], [False, False, False, False], 74, False, [True, False, False, False], 2427, 'West', (12, 7))
Element 14: (3, (12, 7), ['.', '', '.', ''], [(15, 3), (9, 5), (13, 9)], [False, False, False, False], 72, False, [True, False, True, False], 2456, 'North', (12, 8))
Element 15: (3, (12, 8), ['F', '', 'G', ''], [(15, 2), (8, 5), (12, 9)], [False, False, False, False], 70, False, [False, False, False, False], 2495, 'West', (11, 8))
Element 16: (3, (11, 8), ['F', '.', 'G', ''], [(15, 3), (7, 5), (11, 9)], [False, False, False, False], 68, False, [False, True, False, False], 4504, 'West', (10, 8))
Element 17: #1#
