Element 1: (1, (4, 8), ['.', '.', '.', '.'], [(14, 9), (11, 7), (14, 7)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (5, 8))
Element 2: (1, (5, 8), ['', '.', '.', '.'], [(15, 9), (11, 8), (15, 7)], [False, False, False, False], 96, False, [False, True, True, True], 1038, 'East', (6, 8))
Element 3: (1, (6, 8), ['', '.', '.', '.'], [(14, 9), (11, 9), (15, 8)], [False, False, False, False], 94, False, [False, True, True, True], 2057, 'East', (7, 8))
Element 4: (1, (7, 8), ['', '.', '.', '.'], [(13, 9), (10, 9), (14, 8)], [False, False, False, False], 92, False, [False, True, True, True], 3076, 'East', (8, 8))
Element 5: (1, (8, 8), ['', '.', '.', '.'], [(14, 9), (10, 8), (13, 8)], [False, False, False, False], 90, False, [False, True, True, True], 4095, 'East', (9, 8))
Element 6: (1, (9, 8), ['', '.', '.', ''], [(13, 9), (10, 7), (13, 7)], [False, False, False, False], 88, False, [False, True, True, False], 4124, 'North', (9, 9))
Element 7: (1, (9, 9), ['.', '', '%', ''], [(13, 8), (10, 6), (13, 6)], [False, False, True, False], 86, False, [True, False, False, False], 4153, 'West', (8, 9))
Element 8: (1, (8, 9), ['.', '', '%', ''], [(12, 8), (11, 6), (14, 6)], [False, False, True, False], 84, False, [True, False, False, False], 4192, 'West', (7, 9))
Element 9: (1, (7, 9), ['.', '', '%', ''], [(12, 9), (12, 6), (15, 6)], [False, False, True, False], 82, False, [True, False, False, False], 4231, 'West', (6, 9))
Element 10: (1, (6, 9), ['.', '', '%', ''], [(11, 9), (12, 7), (15, 5)], [False, False, True, False], 80, False, [True, False, False, False], 4260, 'West', (5, 9))
Element 11: (1, (5, 9), ['.', '', '%', ''], [(11, 8), (13, 7), (15, 4)], [False, False, True, False], 78, False, [True, False, False, False], 4279, 'West', (4, 9))
Element 12: (1, (4, 9), ['.', '', '%', ''], [(11, 7), (14, 7), (15, 3)], [False, False, True, False], 76, False, [True, False, False, False], 4298, 'West', (3, 9))
Element 13: (1, (3, 9), ['%', '.', '%', ''], [(12, 7), (15, 7), (15, 2)], [True, False, True, False], 74, False, [False, True, False, False], 4317, 'South', (3, 8))
Element 14: (1, (3, 8), ['%', '.', '', ''], [(13, 7), (15, 8), (15, 3)], [True, False, False, False], 72, False, [False, True, False, False], 4326, 'South', (3, 7))
Element 15: (1, (3, 7), ['%', '.', '', '.'], [(14, 7), (15, 9), (14, 3)], [True, False, False, False], 70, False, [False, True, False, True], 4345, 'East', (4, 7))
Element 16: (1, (4, 7), ['', '.', '', '.'], [(15, 7), (14, 9), (14, 4)], [False, False, False, False], 68, False, [False, True, False, True], 4364, 'East', (5, 7))
Element 17: (1, (5, 7), ['', '.', '', '.'], [(15, 8), (14, 8), (14, 5)], [False, False, False, False], 66, False, [False, True, False, True], 4383, 'East', (6, 7))
Element 18: (1, (6, 7), ['', '.', '', '.'], [(14, 8), (13, 8), (13, 5)], [False, False, False, False], 64, False, [False, True, False, True], 4402, 'East', (7, 7))
Element 19: (1, (7, 7), ['', '.', '', '.'], [(15, 8), (13, 9), (13, 4)], [False, False, False, False], 62, False, [False, True, False, True], 4421, 'East', (8, 7))
Element 20: (1, (8, 7), ['', '.', '', '.'], [(15, 7), (12, 9), (13, 3)], [False, False, False, False], 60, False, [False, True, False, True], 4440, 'East', (9, 7))
Element 21: (1, (9, 7), ['', '.', '', ''], [(15, 6), (12, 8), (13, 2)], [False, False, False, False], 58, False, [False, True, False, False], 4459, 'South', (9, 6))
Element 22: (1, (9, 6), ['.', '.', '', ''], [(15, 5), (12, 9), (13, 1)], [False, False, False, False], 56, False, [True, True, False, False], 4478, 'South', (9, 5))
Element 23: (1, (9, 5), ['.', '.', '', '.'], [(15, 4), (13, 9), (14, 1)], [False, False, False, False], 54, False, [True, True, False, True], 4497, 'East', (10, 5))
Element 24: (1, (10, 5), ['', 'F', '', '.'], [(15, 3), (13, 8), (13, 1)], [False, False, False, False], 52, False, [False, False, False, True], 4506, 'South', (10, 4))
Element 25: (1, (10, 4), ['.', '.', '', 'F'], [(15, 2), (12, 8), (12, 1)], [False, False, False, False], 50, False, [True, True, False, False], 5515, 'East', (11, 4))
Element 26: #1#
