Element 1: (2, (8, 9), ['.', '.', '%', '.'], [(11, 6), (7, 1), (15, 8)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (9, 9))
Element 2: (2, (9, 9), ['', '.', '%', 'F'], [(12, 6), (8, 1), (15, 9)], [False, False, True, False], 96, False, [False, True, False, False], 58, 'East', (10, 9))
Element 3: (2, (10, 9), ['', 'F', '%', 'F'], [(13, 6), (9, 1), (14, 9)], [False, False, True, False], 94, False, [False, False, False, False], 1087, 'East', (11, 9))
Element 4: (2, (11, 9), ['', 'F', '%', '.'], [(14, 6), (10, 1), (14, 8)], [False, False, True, False], 92, False, [False, False, False, True], 2116, 'South', (11, 8))
Element 5: (2, (11, 8), ['F', '.', '', '.'], [(15, 6), (11, 1), (14, 7)], [False, False, False, False], 90, False, [False, True, False, True], 3145, 'West', (10, 8))
Element 6: (2, (10, 8), ['.', '.', '', ''], [(15, 5), (12, 1), (15, 7)], [False, False, False, False], 88, False, [True, True, False, False], 4174, 'South', (10, 7))
Element 7: (2, (10, 7), ['.', '', '', '.'], [(15, 4), (13, 1), (15, 6)], [False, False, False, False], 86, False, [True, False, False, True], 4203, 'East', (11, 7))
Element 8: (2, (11, 7), ['', '', '', '.'], [(15, 3), (14, 1), (15, 5)], [False, False, False, False], 84, False, [False, False, False, True], 4232, 'East', (12, 7))
Element 9: (2, (12, 7), ['', '', '.', '.'], [(15, 2), (13, 1), (14, 5)], [False, False, False, False], 82, False, [False, False, True, True], 4261, 'East', (13, 7))
Element 10: (2, (13, 7), ['', '', '.', ''], [(15, 3), (13, 2), (14, 4)], [False, False, False, False], 80, False, [False, False, True, False], 4290, 'North', (13, 8))
Element 11: (2, (13, 8), ['.', '', '.', ''], [(15, 2), (13, 3), (14, 3)], [False, False, False, False], 78, False, [True, False, True, False], 4319, 'North', (13, 9))
Element 12: (2, (13, 9), ['.', '', '%', ''], [(15, 2), (13, 4), (15, 3)], [False, False, True, False], 76, False, [True, False, False, False], 4338, 'West', (12, 9))
Element 13: (2, (12, 9), ['', '.', '%', ''], [(15, 3), (13, 5), (15, 4)], [False, False, True, False], 74, False, [False, True, False, False], 4357, 'South', (12, 8))
Element 14: (2, (12, 8), ['', '', '', ''], [(14, 3), (12, 5), (14, 4)], [False, False, False, False], 72, False, [False, False, False, False], 4376, 'North', (12, 9))
Element 15: (2, (12, 9), ['', '', '%', ''], [(14, 4), (12, 4), (13, 4)], [False, False, True, False], 70, False, [False, False, False, False], 4385, 'East', (13, 9))
Element 16: (2, (13, 9), ['', '', '%', ''], [(14, 5), (11, 4), (13, 5)], [False, False, True, False], 68, False, [False, False, False, False], 5384, 'East', (14, 9))
Element 17: #1#
