Element 1: (3, (14, 3), ['.', '%', '.', '.'], [(7, 1), (13, 7), (14, 1)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (15, 3))
Element 2: (3, (15, 3), ['', '.', '.', '%'], [(8, 1), (14, 7), (13, 1)], [False, False, False, True], 96, False, [False, True, True, False], 58, 'North', (15, 4))
Element 3: (3, (15, 4), ['.', '', '.', '%'], [(9, 1), (15, 7), (13, 2)], [False, False, False, True], 94, False, [True, False, True, False], 97, 'North', (15, 5))
Element 4: (3, (15, 5), ['.', '', '.', '%'], [(10, 1), (15, 8), (13, 3)], [False, False, False, True], 92, False, [True, False, True, False], 136, 'North', (15, 6))
Element 5: (3, (15, 6), ['.', '', '', '%'], [(11, 1), (15, 9), (13, 4)], [False, False, False, True], 90, False, [True, False, False, False], 175, 'West', (14, 6))
Element 6: (3, (14, 6), ['.', '.', '', ''], [(12, 1), (14, 9), (14, 4)], [False, False, False, False], 88, False, [True, True, False, False], 214, 'South', (14, 5))
Element 7: (3, (14, 5), ['.', '', '', ''], [(13, 1), (14, 8), (15, 4)], [False, False, False, False], 86, False, [True, False, False, False], 233, 'West', (13, 5))
Element 8: (3, (13, 5), ['.', '', '.', ''], [(14, 1), (13, 8), (15, 5)], [False, False, False, False], 84, False, [True, False, True, False], 252, 'North', (13, 6))
Element 9: (3, (13, 6), ['.', '', '', ''], [(13, 1), (13, 9), (15, 6)], [False, False, False, False], 82, False, [True, False, False, False], 271, 'West', (12, 6))
Element 10: (3, (12, 6), ['.', '.', '', ''], [(13, 2), (12, 9), (15, 7)], [False, False, False, False], 80, False, [True, True, False, False], 290, 'South', (12, 5))
Element 11: (3, (12, 5), ['.', '.', '', ''], [(13, 3), (11, 9), (15, 8)], [False, False, False, False], 78, False, [True, True, False, False], 1299, 'South', (12, 4))
Element 12: (3, (12, 4), ['F', 'G', '', ''], [(12, 3), (11, 8), (15, 9)], [False, False, False, False], 76, False, [False, False, False, False], 2318, 'West', (11, 4))
Element 13: (3, (11, 4), ['F', 'G', '.', ''], [(11, 3), (10, 8), (14, 9)], [False, False, False, False], 74, False, [False, False, True, False], 4327, 'West', (10, 4))
Element 14: #1#
