Element 1: (0, (1, 5), ['%', '.', '.', '%'], [(3, 9), (7, 1), (11, 1)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 6))
Element 2: (0, (1, 6), ['%', '', '.', '%'], [(4, 9), (8, 1), (12, 1)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (1, 7))
Element 3: (0, (1, 7), ['%', '', '.', '%'], [(5, 9), (9, 1), (13, 1)], [True, False, False, True], 94, False, [False, False, True, False], 78, 'North', (1, 8))
Element 4: (0, (1, 8), ['%', '', '.', '%'], [(6, 9), (10, 1), (14, 1)], [True, False, False, True], 92, False, [False, False, True, False], 117, 'North', (1, 9))
Element 5: (0, (1, 9), ['%', '', '%', '%'], [(7, 9), (10, 2), (13, 1)], [True, False, True, True], 90, False, [False, False, False, False], 146, 'South', (1, 8))
Element 6: (0, (1, 8), ['%', '', '', '%'], [(8, 9), (10, 3), (13, 2)], [True, False, False, True], 88, False, [False, False, False, False], 175, 'South', (1, 7))
Element 7: (0, (1, 7), ['%', '', '', '%'], [(9, 9), (10, 4), (13, 3)], [True, False, False, True], 86, False, [False, False, False, False], 1194, 'South', (1, 6))
Element 8: (0, (1, 6), ['%', '', '', '%'], [(10, 9), (11, 4), (14, 3)], [True, False, False, True], 84, False, [False, False, False, False], 3203, 'South', (1, 5))
Element 9: (0, (1, 5), ['%', '.', '', '%'], [(11, 9), (12, 4), (15, 3)], [True, False, False, True], 82, False, [False, True, False, False], 4222, 'South', (1, 4))
Element 10: (0, (1, 4), ['%', '.', '', '%'], [(11, 8), (13, 4), (15, 4)], [True, False, False, True], 80, False, [False, True, False, False], 5251, 'South', (1, 3))
Element 11: #1#
