Element 1: (2, (3, 9), ['%', '.', '%', '.'], [(10, 7), (1, 4), (15, 2)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (4, 9))
Element 2: (2, (4, 9), ['', '.', '%', '.'], [(10, 8), (1, 5), (15, 3)], [False, False, True, False], 96, False, [False, True, False, True], 1048, 'East', (5, 9))
Element 3: (2, (5, 9), ['', '.', '%', '.'], [(11, 8), (1, 6), (15, 4)], [False, False, True, False], 94, False, [False, True, False, True], 2077, 'East', (6, 9))
Element 4: (2, (6, 9), ['', '.', '%', '.'], [(11, 9), (1, 7), (15, 5)], [False, False, True, False], 92, False, [False, True, False, True], 3106, 'East', (7, 9))
Element 5: (2, (7, 9), ['', '.', '%', '.'], [(10, 9), (1, 8), (15, 6)], [False, False, True, False], 90, False, [False, True, False, True], 4135, 'East', (8, 9))
Element 6: (2, (8, 9), ['', '.', '%', 'G'], [(9, 9), (1, 9), (15, 7)], [False, False, True, False], 88, False, [False, True, False, False], 4174, 'South', (8, 8))
Element 7: (2, (8, 8), ['.', '.', '', 'G'], [(9, 8), (1, 8), (15, 8)], [False, False, False, False], 86, False, [True, True, False, False], 4203, 'South', (8, 7))
Element 8: (2, (8, 7), ['.', '.', 'G', ''], [(8, 8), (1, 7), (15, 9)], [False, False, False, False], 84, False, [True, True, False, False], 4222, 'South', (8, 6))
Element 9: (2, (8, 6), ['.', '.', '', '.'], [(7, 8), (1, 6), (14, 9)], [False, False, False, False], 82, False, [True, True, False, True], 4251, 'East', (9, 6))
Element 10: (2, (9, 6), ['', '.', '', '.'], [(7, 7), (1, 5), (14, 8)], [False, False, False, False], 80, False, [False, True, False, True], 4280, 'East', (10, 6))
Element 11: (2, (10, 6), ['', '.', '', '.'], [(7, 6), (1, 4), (14, 7)], [False, False, False, False], 78, False, [False, True, False, True], 4309, 'East', (11, 6))
Element 12: (2, (11, 6), ['', '.', '.', '.'], [(7, 5), (1, 3), (14, 6)], [False, False, False, False], 76, False, [False, True, True, True], 4338, 'East', (12, 6))
Element 13: (2, (12, 6), ['', '.', '.', '.'], [(8, 5), (1, 2), (14, 5)], [False, False, False, False], 74, False, [False, True, True, True], 4377, 'East', (13, 6))
Element 14: (2, (13, 6), ['', '.', '.', ''], [(9, 5), (1, 1), (14, 4)], [False, False, False, False], 72, False, [False, True, True, False], 4416, 'North', (13, 7))
Element 15: (2, (13, 7), ['.', '', '.', ''], [(10, 5), (2, 1), (14, 3)], [False, False, False, False], 70, False, [True, False, True, False], 4455, 'North', (13, 8))
Element 16: (2, (13, 8), ['.', '', '.', ''], [(10, 4), (3, 1), (13, 3)], [False, False, False, False], 68, False, [True, False, True, False], 5484, 'North', (13, 9))
Element 17: #1#
