Element 1: (0, (3, 4), ['%', '.', '.', '.'], [(13, 3), (14, 8), (15, 9)], [True, False, False, False], 98, False, [False, True, True, True], 0, 'East', (4, 4))
Element 2: (0, (4, 4), ['', '.', '.', '.'], [(14, 3), (15, 8), (14, 9)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (5, 4))
Element 3: (0, (5, 4), ['', '.', '.', '.'], [(15, 3), (15, 7), (13, 9)], [False, False, False, False], 94, False, [False, True, True, True], 78, 'East', (6, 4))
Element 4: (0, (6, 4), ['', '.', '.', '.'], [(15, 4), (15, 6), (13, 8)], [False, False, False, False], 92, False, [False, True, True, True], 117, 'East', (7, 4))
Element 5: (0, (7, 4), ['', '.', '.', '.'], [(15, 5), (14, 6), (13, 7)], [False, False, False, False], 90, False, [False, True, True, True], 156, 'East', (8, 4))
Element 6: (0, (8, 4), ['', '.', '.', '.'], [(14, 5), (14, 7), (13, 6)], [False, False, False, False], 88, False, [False, True, True, True], 195, 'East', (9, 4))
Element 7: (0, (9, 4), ['', '.', '.', 'F'], [(14, 4), (13, 7), (13, 5)], [False, False, False, False], 86, False, [False, True, True, False], 224, 'East', (10, 4))
Element 8: (0, (10, 4), ['', '.', '.', 'F'], [(13, 4), (12, 7), (12, 5)], [False, False, False, False], 84, False, [False, True, True, False], 1253, 'East', (11, 4))
Element 9: (0, (11, 4), ['', '.', '.', 'G'], [(12, 4), (12, 8), (12, 6)], [False, False, False, False], 82, False, [False, True, True, False], 2282, 'North', (11, 5))
Element 10: (0, (11, 5), ['.', '', 'G', ''], [(12, 3), (11, 8), (11, 6)], [False, False, False, False], 80, False, [True, False, False, False], 3311, 'West', (10, 5))
Element 11: (0, (10, 5), ['.', '', '.', ''], [(11, 3), (11, 9), (11, 7)], [False, False, False, False], 78, False, [True, False, True, False], 4340, 'North', (10, 6))
Element 12: (0, (10, 6), ['.', '', 'G', ''], [(10, 3), (10, 9), (10, 7)], [False, False, False, False], 76, False, [True, False, False, False], 5369, 'West', (9, 6))
Element 13: #1#
