Element 1: (2, (13, 9), ['.', '.', '%', '.'], [(14, 4), (4, 1), (14, 7)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (14, 9))
Element 2: (2, (14, 9), ['', '.', '%', '.'], [(15, 4), (4, 2), (15, 7)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (15, 9))
Element 3: (2, (15, 9), ['', 'G', '%', '%'], [(15, 5), (4, 3), (15, 8)], [False, False, True, True], 94, False, [False, False, False, False], 97, 'West', (14, 9))
Element 4: (2, (14, 9), ['', 'G', '%', ''], [(15, 6), (5, 3), (14, 8)], [False, False, True, False], 92, False, [False, False, False, False], 126, 'West', (13, 9))
Element 5: (2, (13, 9), ['.', 'G', '%', ''], [(14, 6), (6, 3), (13, 8)], [False, False, True, False], 90, False, [True, False, False, False], 155, 'East', (14, 9))
Element 6: (2, (14, 9), ['', '', '%', ''], [(14, 5), (7, 3), (13, 7)], [False, False, True, False], 88, False, [False, False, False, False], 184, 'West', (13, 9))
Element 7: (2, (13, 9), ['.', '', '%', ''], [(13, 5), (8, 3), (13, 6)], [False, False, True, False], 86, False, [True, False, False, False], 213, 'South', (13, 8))
Element 8: (2, (13, 8), ['.', '', '', ''], [(12, 5), (9, 3), (12, 6)], [False, False, False, False], 84, False, [True, False, False, False], 242, 'West', (12, 8))
Element 9: (2, (12, 8), ['F', 'G', '.', ''], [(12, 4), (10, 3), (12, 7)], [False, False, False, False], 82, False, [False, False, True, False], 281, 'West', (11, 8))
Element 10: (2, (11, 8), ['F', 'G', 'F', ''], [(11, 4), (10, 4), (11, 7)], [False, False, False, False], 80, False, [False, False, False, False], 3290, 'North', (11, 9))
Element 11: (2, (11, 9), ['F', '', '%', '.'], [(11, 5), (10, 5), (11, 6)], [False, False, True, False], 78, False, [False, False, False, True], 4319, 'West', (10, 9))
Element 12: (2, (10, 9), ['.', 'F', '%', ''], [(11, 6), (9, 5), (10, 6)], [False, False, True, False], 76, False, [True, False, False, False], 5338, 'South', (10, 8))
Element 13: #1#
