Element 1: (3, (14, 9), ['.', '.', '%', '.'], [(15, 6), (1, 3), (9, 3)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (15, 9))
Element 2: (3, (15, 9), ['', '.', '%', '%'], [(15, 7), (1, 4), (10, 3)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (15, 8))
Element 3: (3, (15, 8), ['.', '', '', '%'], [(14, 7), (1, 5), (10, 4)], [False, False, False, True], 94, False, [True, False, False, False], 1097, 'West', (14, 8))
Element 4: (3, (14, 8), ['.', '', '', ''], [(13, 7), (1, 6), (11, 4)], [False, False, False, False], 92, False, [True, False, False, False], 2126, 'West', (13, 8))
Element 5: (3, (13, 8), ['.', '', '.', ''], [(13, 6), (1, 7), (12, 4)], [False, False, False, False], 90, False, [True, False, True, False], 2165, 'North', (13, 9))
Element 6: (3, (13, 9), ['.', '', '%', ''], [(13, 5), (1, 8), (13, 4)], [False, False, True, False], 88, False, [True, False, False, False], 2204, 'West', (12, 9))
Element 7: (3, (12, 9), ['F', '.', '%', ''], [(14, 5), (1, 9), (14, 4)], [False, False, True, False], 86, False, [False, True, False, False], 2243, 'West', (11, 9))
Element 8: (3, (11, 9), ['F', 'F', '%', ''], [(15, 5), (1, 8), (15, 4)], [False, False, True, False], 84, False, [False, False, False, False], 3262, 'South', (11, 8))
Element 9: (3, (11, 8), ['F', '.', '', '.'], [(14, 5), (1, 7), (15, 3)], [False, False, False, False], 82, False, [False, True, False, True], 4271, 'West', (10, 8))
Element 10: (3, (10, 8), ['.', '.', 'F', ''], [(13, 5), (1, 6), (15, 2)], [False, False, False, False], 80, False, [True, True, False, False], 5280, 'North', (10, 9))
Element 11: #1#
