Element 1: (3, (15, 7), ['.', '.', '.', '%'], [(4, 3), (12, 1), (15, 4)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 8))
Element 2: (3, (15, 8), ['.', '', '.', '%'], [(5, 3), (13, 1), (15, 5)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (15, 9))
Element 3: (3, (15, 9), ['.', '', '%', '%'], [(6, 3), (14, 1), (15, 6)], [False, False, True, True], 94, False, [True, False, False, False], 107, 'West', (14, 9))
Element 4: (3, (14, 9), ['.', '.', '%', ''], [(7, 3), (13, 1), (14, 6)], [False, False, True, False], 92, False, [True, True, False, False], 136, 'South', (14, 8))
Element 5: (3, (14, 8), ['.', 'G', '', ''], [(8, 3), (13, 2), (14, 7)], [False, False, False, False], 90, False, [True, False, False, False], 175, 'West', (13, 8))
Element 6: (3, (13, 8), ['.', 'G', '.', ''], [(9, 3), (13, 3), (13, 7)], [False, False, False, False], 88, False, [True, False, True, False], 214, 'North', (13, 9))
Element 7: (3, (13, 9), ['.', '', '%', ''], [(10, 3), (14, 3), (13, 6)], [False, False, True, False], 86, False, [True, False, False, False], 253, 'West', (12, 9))
Element 8: (3, (12, 9), ['F', '.', '%', ''], [(10, 4), (14, 4), (13, 5)], [False, False, True, False], 84, False, [False, True, False, False], 1282, 'West', (11, 9))
Element 9: (3, (11, 9), ['F', 'F', '%', ''], [(11, 4), (14, 5), (13, 4)], [False, False, True, False], 82, False, [False, False, False, False], 3301, 'South', (11, 8))
Element 10: (3, (11, 8), ['F', '.', '', '.'], [(12, 4), (15, 5), (14, 4)], [False, False, False, False], 80, False, [False, True, False, True], 4310, 'West', (10, 8))
Element 11: (3, (10, 8), ['.', '.', 'F', ''], [(12, 5), (15, 6), (14, 5)], [False, False, False, False], 78, False, [True, True, False, False], 5319, 'North', (10, 9))
Element 12: #1#
