Element 1: (1, (3, 8), ['%', '.', '.', '.'], [(1, 3), (4, 1), (9, 5)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (4, 8))
Element 2: (1, (4, 8), ['', '.', '.', '.'], [(1, 4), (4, 2), (10, 5)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (5, 8))
Element 3: (1, (5, 8), ['', '.', '.', '.'], [(1, 5), (4, 3), (10, 4)], [False, False, False, False], 94, False, [False, True, True, True], 1077, 'East', (6, 8))
Element 4: (1, (6, 8), ['', '.', '.', '.'], [(1, 6), (5, 3), (11, 4)], [False, False, False, False], 92, False, [False, True, True, True], 2106, 'East', (7, 8))
Element 5: (1, (7, 8), ['', '.', '.', '.'], [(1, 7), (6, 3), (12, 4)], [False, False, False, False], 90, False, [False, True, True, True], 2145, 'East', (8, 8))
Element 6: (1, (8, 8), ['', '.', '.', '.'], [(1, 8), (7, 3), (13, 4)], [False, False, False, False], 88, False, [False, True, True, True], 2184, 'East', (9, 8))
Element 7: (1, (9, 8), ['', '.', '.', 'F'], [(1, 9), (8, 3), (14, 4)], [False, False, False, False], 86, False, [False, True, True, False], 2223, 'East', (10, 8))
Element 8: (1, (10, 8), ['', '.', 'F', 'F'], [(1, 8), (9, 3), (15, 4)], [False, False, False, False], 84, False, [False, True, False, False], 3242, 'East', (11, 8))
Element 9: (1, (11, 8), ['', '.', 'F', '.'], [(1, 7), (10, 3), (15, 5)], [False, False, False, False], 82, False, [False, True, False, True], 4261, 'North', (11, 9))
Element 10: (1, (11, 9), ['F', '', '%', '.'], [(1, 6), (11, 3), (15, 6)], [False, False, True, False], 80, False, [False, False, False, True], 5280, 'West', (10, 9))
Element 11: #1#
