Element 1: (0, (10, 5), ['.', 'F', '.', '.'], [(4, 9), (12, 4), (13, 1)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (10, 4))
Element 2: (0, (10, 4), ['.', '.', '', 'G'], [(5, 9), (11, 4), (14, 1)], [False, False, False, False], 96, False, [True, True, False, False], 2019, 'South', (10, 3))
Element 3: (0, (10, 3), ['.', '.', '', '.'], [(6, 9), (11, 5), (13, 1)], [False, False, False, False], 94, False, [True, True, False, True], 2048, 'East', (11, 3))
Element 4: (0, (11, 3), ['', '%', '', '.'], [(7, 9), (12, 5), (13, 2)], [False, True, False, False], 92, False, [False, False, False, True], 2087, 'East', (12, 3))
Element 5: (0, (12, 3), ['', '%', '', 'G'], [(8, 9), (13, 5), (13, 3)], [False, True, False, False], 90, False, [False, False, False, False], 2126, 'North', (12, 4))
Element 6: (0, (12, 4), ['', '', '', '.'], [(9, 9), (14, 5), (14, 3)], [False, False, False, False], 88, False, [False, False, False, True], 2155, 'East', (13, 4))
Element 7: (0, (13, 4), ['', '', '', '.'], [(10, 9), (15, 5), (15, 3)], [False, False, False, False], 86, False, [False, False, False, True], 3184, 'East', (14, 4))
Element 8: (0, (14, 4), ['', '', '', 'G'], [(11, 9), (15, 6), (15, 4)], [False, False, False, False], 84, False, [False, False, False, False], 4213, 'North', (14, 5))
Element 9: (0, (14, 5), ['', '', '.', 'G'], [(11, 8), (15, 7), (15, 5)], [False, False, False, False], 82, False, [False, False, True, False], 5222, 'North', (14, 6))
Element 10: #1#
