Element 1: (2, (3, 6), ['%', '.', '.', '.'], [(15, 8), (4, 1), (5, 9)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (4, 6))
Element 2: (2, (4, 6), ['', '.', '.', '.'], [(15, 7), (4, 2), (6, 9)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (5, 6))
Element 3: (2, (5, 6), ['', '.', '.', '.'], [(15, 6), (4, 3), (7, 9)], [False, False, False, False], 94, False, [False, True, True, True], 97, 'East', (6, 6))
Element 4: (2, (6, 6), ['', '.', '.', '.'], [(15, 5), (5, 3), (8, 9)], [False, False, False, False], 92, False, [False, True, True, True], 136, 'East', (7, 6))
Element 5: (2, (7, 6), ['', '.', '.', '.'], [(15, 4), (6, 3), (9, 9)], [False, False, False, False], 90, False, [False, True, True, True], 175, 'East', (8, 6))
Element 6: (2, (8, 6), ['', '.', '.', '.'], [(15, 3), (7, 3), (10, 9)], [False, False, False, False], 88, False, [False, True, True, True], 1204, 'East', (9, 6))
Element 7: (2, (9, 6), ['', '.', '.', '.'], [(15, 2), (8, 3), (11, 9)], [False, False, False, False], 86, False, [False, True, True, True], 2233, 'East', (10, 6))
Element 8: (2, (10, 6), ['', '.', '.', '.'], [(15, 3), (9, 3), (11, 8)], [False, False, False, False], 84, False, [False, True, True, True], 3252, 'East', (11, 6))
Element 9: (2, (11, 6), ['', '.', '.', '.'], [(14, 3), (10, 3), (10, 8)], [False, False, False, False], 82, False, [False, True, True, True], 4281, 'East', (12, 6))
Element 10: (2, (12, 6), ['', '.', '.', '.'], [(14, 4), (10, 4), (10, 7)], [False, False, False, False], 80, False, [False, True, True, True], 5310, 'East', (13, 6))
Element 11: #1#
