Element 1: (2, (4, 9), ['.', '.', '%', '.'], [(7, 8), (1, 6), (7, 1)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (5, 9))
Element 2: (2, (5, 9), ['', '.', '%', '.'], [(8, 8), (1, 7), (8, 1)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (6, 9))
Element 3: (2, (6, 9), ['', '', '%', '.'], [(9, 8), (1, 8), (9, 1)], [False, False, True, False], 94, False, [False, False, False, True], 97, 'East', (7, 9))
Element 4: (2, (7, 9), ['', '', '%', '.'], [(10, 8), (1, 9), (10, 1)], [False, False, True, False], 92, False, [False, False, False, True], 1126, 'East', (8, 9))
Element 5: (2, (8, 9), ['', '', '%', '.'], [(11, 8), (1, 8), (11, 1)], [False, False, True, False], 90, False, [False, False, False, True], 2145, 'East', (9, 9))
Element 6: (2, (9, 9), ['', '', '%', 'F'], [(11, 9), (1, 7), (12, 1)], [False, False, True, False], 88, False, [False, False, False, False], 3164, 'East', (10, 9))
Element 7: (2, (10, 9), ['', '', '%', ''], [(12, 9), (1, 6), (13, 1)], [False, False, True, False], 86, False, [False, False, False, False], 4183, 'East', (11, 9))
Element 8: (2, (11, 9), ['', '', '%', ''], [(13, 9), (1, 5), (14, 1)], [False, False, True, False], 84, False, [False, False, False, False], 4202, 'East', (12, 9))
Element 9: (2, (12, 9), ['', '.', '%', ''], [(14, 9), (1, 4), (13, 1)], [False, False, True, False], 82, False, [False, True, False, False], 4221, 'South', (12, 8))
Element 10: (2, (12, 8), ['', '.', '', '.'], [(15, 9), (1, 3), (13, 2)], [False, False, False, False], 80, False, [False, True, False, True], 4260, 'East', (13, 8))
Element 11: (2, (13, 8), ['', '.', '', '.'], [(15, 8), (1, 2), (13, 3)], [False, False, False, False], 78, False, [False, True, False, True], 4299, 'East', (14, 8))
Element 12: (2, (14, 8), ['', '.', '', ''], [(15, 7), (1, 1), (14, 3)], [False, False, False, False], 76, False, [False, True, False, False], 4338, 'South', (14, 7))
Element 13: (2, (14, 7), ['.', '.', '', ''], [(15, 6), (2, 1), (15, 3)], [False, False, False, False], 74, False, [True, True, False, False], 4377, 'South', (14, 6))
Element 14: (2, (14, 6), ['.', '.', '', ''], [(15, 5), (3, 1), (15, 4)], [False, False, False, False], 72, False, [True, True, False, False], 4416, 'South', (14, 5))
Element 15: (2, (14, 5), ['.', 'G', '', ''], [(15, 4), (4, 1), (14, 4)], [False, False, False, False], 70, False, [True, False, False, False], 4445, 'West', (13, 5))
Element 16: (2, (13, 5), ['.', 'G', '.', ''], [(15, 3), (4, 2), (13, 4)], [False, False, False, False], 68, False, [True, False, True, False], 4474, 'North', (13, 6))
Element 17: (2, (13, 6), ['.', '', '.', ''], [(15, 2), (4, 3), (12, 4)], [False, False, False, False], 66, False, [True, False, True, False], 4513, 'North', (13, 7))
Element 18: (2, (13, 7), ['.', '', '', ''], [(15, 3), (5, 3), (11, 4)], [False, False, False, False], 64, False, [True, False, False, False], 5532, 'West', (12, 7))
Element 19: #1#
