Element 1: (2, (8, 1), ['.', '%', '.', '.'], [(14, 6), (1, 6), (14, 5)], [False, True, False, False], 98, False, [True, False, True, True], 19, 'East', (9, 1))
Element 2: (2, (9, 1), ['', '%', '.', '.'], [(15, 6), (1, 7), (15, 5)], [False, True, False, False], 96, False, [False, False, True, True], 58, 'East', (10, 1))
Element 3: (2, (10, 1), ['', '%', '.', '.'], [(15, 7), (1, 8), (15, 4)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (11, 1))
Element 4: (2, (11, 1), ['', '%', '%', '.'], [(15, 8), (1, 9), (15, 3)], [False, True, True, False], 92, False, [False, False, False, True], 136, 'East', (12, 1))
Element 5: (2, (12, 1), ['', '%', '%', '.'], [(15, 9), (1, 8), (15, 2)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (13, 1))
Element 6: (2, (13, 1), ['', '%', '.', '.'], [(14, 9), (1, 7), (15, 3)], [False, True, False, False], 88, False, [False, False, True, True], 184, 'East', (14, 1))
Element 7: (2, (14, 1), ['', '%', '%', '%'], [(14, 8), (1, 6), (14, 3)], [False, True, True, True], 86, False, [False, False, False, False], 213, 'West', (13, 1))
Element 8: (2, (13, 1), ['', '%', '.', ''], [(14, 7), (1, 5), (14, 4)], [False, True, False, False], 84, False, [False, False, True, False], 232, 'North', (13, 2))
Element 9: (2, (13, 2), ['%', '', '.', '%'], [(13, 7), (1, 4), (13, 4)], [True, False, False, True], 82, False, [False, False, True, False], 271, 'North', (13, 3))
Element 10: (2, (13, 3), ['.', '', '', ''], [(13, 8), (1, 3), (13, 5)], [False, False, False, False], 80, False, [True, False, False, False], 310, 'West', (12, 3))
Element 11: (2, (12, 3), ['.', '%', '.', ''], [(13, 9), (1, 2), (12, 5)], [False, True, False, False], 78, False, [True, False, True, False], 349, 'North', (12, 4))
Element 12: (2, (12, 4), ['F', '', '', ''], [(12, 9), (1, 1), (12, 6)], [False, False, False, False], 76, False, [False, False, False, False], 388, 'West', (11, 4))
Element 13: (2, (11, 4), ['F', '.', '.', ''], [(11, 9), (2, 1), (12, 7)], [False, False, False, False], 74, False, [False, True, True, False], 2407, 'West', (10, 4))
Element 14: (2, (10, 4), ['.', '.', '.', ''], [(11, 8), (3, 1), (12, 8)], [False, False, False, False], 72, False, [True, True, True, False], 4426, 'North', (10, 5))
Element 15: (2, (10, 5), ['.', '', '.', '.'], [(10, 8), (4, 1), (13, 8)], [False, False, False, False], 70, False, [True, False, True, True], 5445, 'East', (11, 5))
Element 16: #1#
