Element 1: (3, (15, 6), ['.', '.', '.', '%'], [(14, 1), (1, 9), (6, 3)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 7))
Element 2: (3, (15, 7), ['.', '', '.', '%'], [(13, 1), (1, 8), (7, 3)], [False, False, False, True], 96, False, [True, False, True, False], 48, 'North', (15, 8))
Element 3: (3, (15, 8), ['.', '', '.', '%'], [(13, 2), (1, 7), (8, 3)], [False, False, False, True], 94, False, [True, False, True, False], 87, 'North', (15, 9))
Element 4: (3, (15, 9), ['.', '', '%', '%'], [(13, 3), (1, 6), (9, 3)], [False, False, True, True], 92, False, [True, False, False, False], 126, 'West', (14, 9))
Element 5: (3, (14, 9), ['.', '.', '%', ''], [(14, 3), (1, 5), (10, 3)], [False, False, True, False], 90, False, [True, True, False, False], 165, 'South', (14, 8))
Element 6: (3, (14, 8), ['.', '.', '', ''], [(15, 3), (1, 4), (10, 4)], [False, False, False, False], 88, False, [True, True, False, False], 1194, 'South', (14, 7))
Element 7: (3, (14, 7), ['.', '.', '', ''], [(15, 4), (1, 3), (11, 4)], [False, False, False, False], 86, False, [True, True, False, False], 2223, 'South', (14, 6))
Element 8: (3, (14, 6), ['.', '.', '', ''], [(15, 5), (1, 2), (12, 4)], [False, False, False, False], 84, False, [True, True, False, False], 2262, 'South', (14, 5))
Element 9: (3, (14, 5), ['.', '.', '', ''], [(15, 6), (1, 1), (13, 4)], [False, False, False, False], 82, False, [True, True, False, False], 2291, 'South', (14, 4))
Element 10: (3, (14, 4), ['', '', '', ''], [(15, 7), (2, 1), (13, 5)], [False, False, False, False], 80, False, [False, False, False, False], 2320, 'East', (15, 4))
Element 11: (3, (15, 4), ['', '', '', '%'], [(15, 8), (3, 1), (13, 6)], [False, False, False, True], 78, False, [False, False, False, False], 2339, 'North', (15, 5))
Element 12: (3, (15, 5), ['', '', '', '%'], [(15, 9), (4, 1), (13, 7)], [False, False, False, True], 76, False, [False, False, False, False], 2358, 'South', (15, 4))
Element 13: (3, (15, 4), ['', '', '', '%'], [(14, 9), (4, 2), (13, 8)], [False, False, False, True], 74, False, [False, False, False, False], 2377, 'South', (15, 3))
Element 14: (3, (15, 3), ['', '.', '', '%'], [(13, 9), (4, 3), (12, 8)], [False, False, False, True], 72, False, [False, True, False, False], 2406, 'South', (15, 2))
Element 15: (3, (15, 2), ['%', '%', '', '%'], [(12, 9), (4, 4), (11, 8)], [True, True, False, True], 70, False, [False, False, False, False], 3435, 'North', (15, 3))
Element 16: (3, (15, 3), ['', '', '', '%'], [(11, 9), (5, 4), (10, 8)], [False, False, False, True], 68, False, [False, False, False, False], 5444, 'West', (14, 3))
Element 17: #1#
