Element 1: (0, (1, 4), ['%', '.', '.', '%'], [(7, 2), (9, 2), (9, 3)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (1, 5))
Element 2: (0, (1, 5), ['%', '', '.', '%'], [(8, 2), (10, 2), (10, 3)], [True, False, False, True], 96, False, [False, False, True, False], 39, 'North', (1, 6))
Element 3: (0, (1, 6), ['%', '', '.', '%'], [(8, 3), (10, 1), (10, 4)], [True, False, False, True], 94, False, [False, False, True, False], 1068, 'North', (1, 7))
Element 4: (0, (1, 7), ['%', '', '.', '%'], [(8, 4), (11, 1), (11, 4)], [True, False, False, True], 92, False, [False, False, True, False], 2097, 'North', (1, 8))
Element 5: (0, (1, 8), ['%', '', '.', '%'], [(9, 4), (12, 1), (12, 4)], [True, False, False, True], 90, False, [False, False, True, False], 2136, 'North', (1, 9))
Element 6: (0, (1, 9), ['%', '', '%', '%'], [(9, 5), (13, 1), (13, 4)], [True, False, True, True], 88, False, [False, False, False, False], 2175, 'South', (1, 8))
Element 7: (0, (1, 8), ['%', '', '', '%'], [(10, 5), (14, 1), (14, 4)], [True, False, False, True], 86, False, [False, False, False, False], 2204, 'South', (1, 7))
Element 8: (0, (1, 7), ['%', '', '', '%'], [(11, 5), (13, 1), (15, 4)], [True, False, False, True], 84, False, [False, False, False, False], 2223, 'South', (1, 6))
Element 9: (0, (1, 6), ['%', '', '', '%'], [(12, 5), (13, 2), (15, 5)], [True, False, False, True], 82, False, [False, False, False, False], 2252, 'South', (1, 5))
Element 10: (0, (1, 5), ['%', '', '', '%'], [(13, 5), (13, 3), (15, 6)], [True, False, False, True], 80, False, [False, False, False, False], 2281, 'South', (1, 4))
Element 11: (0, (1, 4), ['%', '.', '', '%'], [(14, 5), (14, 3), (15, 7)], [True, False, False, True], 78, False, [False, True, False, False], 2310, 'South', (1, 3))
Element 12: (0, (1, 3), ['%', '.', '', '%'], [(14, 6), (15, 3), (15, 8)], [True, False, False, True], 76, False, [False, True, False, False], 2349, 'South', (1, 2))
Element 13: (0, (1, 2), ['%', '.', '', '%'], [(14, 7), (15, 2), (15, 9)], [True, False, False, True], 74, False, [False, True, False, False], 2388, 'South', (1, 1))
Element 14: (0, (1, 1), ['%', '%', '', '.'], [(14, 8), (15, 3), (14, 9)], [True, True, False, False], 72, False, [False, False, False, True], 2417, 'East', (2, 1))
Element 15: (0, (2, 1), ['', '%', '%', '.'], [(13, 8), (15, 4), (13, 9)], [False, True, True, False], 70, False, [False, False, False, True], 2446, 'East', (3, 1))
Element 16: (0, (3, 1), ['', '%', '%', '.'], [(13, 7), (15, 5), (12, 9)], [False, True, True, False], 68, False, [False, False, False, True], 2475, 'East', (4, 1))
Element 17: (0, (4, 1), ['', '%', '.', '%'], [(13, 6), (15, 6), (11, 9)], [False, True, False, True], 66, False, [False, False, True, False], 3494, 'North', (4, 2))
Element 18: (0, (4, 2), ['%', '', '.', '%'], [(12, 6), (15, 7), (11, 8)], [True, False, False, True], 64, False, [False, False, True, False], 4513, 'North', (4, 3))
Element 19: (0, (4, 3), ['.', '', '.', '.'], [(12, 7), (15, 8), (10, 8)], [False, False, False, False], 62, False, [True, False, True, True], 5532, 'East', (5, 3))
Element 20: #1#
