Element 1: (0, (15, 5), ['.', '.', '.', '%'], [(4, 1), (4, 2), (8, 2)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (15, 6))
Element 2: (0, (15, 6), ['.', '', '.', '%'], [(3, 1), (4, 3), (9, 2)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (15, 7))
Element 3: (0, (15, 7), ['.', '', '.', '%'], [(2, 1), (5, 3), (10, 2)], [False, False, False, True], 94, False, [True, False, True, False], 78, 'North', (15, 8))
Element 4: (0, (15, 8), ['.', '', '.', '%'], [(1, 1), (6, 3), (10, 3)], [False, False, False, True], 92, False, [True, False, True, False], 117, 'North', (15, 9))
Element 5: (0, (15, 9), ['.', '', '%', '%'], [(1, 2), (7, 3), (10, 4)], [False, False, True, True], 90, False, [True, False, False, False], 1146, 'West', (14, 9))
Element 6: (0, (14, 9), ['.', '.', '%', ''], [(1, 3), (8, 3), (11, 4)], [False, False, True, False], 88, False, [True, True, False, False], 2175, 'South', (14, 8))
Element 7: (0, (14, 8), ['.', '.', '', ''], [(1, 4), (9, 3), (12, 4)], [False, False, False, False], 86, False, [True, True, False, False], 2214, 'South', (14, 7))
Element 8: (0, (14, 7), ['.', '.', '', ''], [(1, 5), (9, 4), (13, 4)], [False, False, False, False], 84, False, [True, True, False, False], 2253, 'South', (14, 6))
Element 9: (0, (14, 6), ['.', '.', '', ''], [(1, 6), (9, 5), (14, 4)], [False, False, False, False], 82, False, [True, True, False, False], 2292, 'South', (14, 5))
Element 10: (0, (14, 5), ['.', '', '', ''], [(1, 7), (10, 5), (15, 4)], [False, False, False, False], 80, False, [True, False, False, False], 2331, 'West', (13, 5))
Element 11: (0, (13, 5), ['.', '', '.', ''], [(1, 8), (11, 5), (15, 3)], [False, False, False, False], 78, False, [True, False, True, False], 2370, 'North', (13, 6))
Element 12: (0, (13, 6), ['.', '', '.', ''], [(1, 9), (12, 5), (15, 2)], [False, False, False, False], 76, False, [True, False, True, False], 2409, 'North', (13, 7))
Element 13: (0, (13, 7), ['.', '', '.', ''], [(1, 8), (12, 6), (15, 3)], [False, False, False, False], 74, False, [True, False, True, False], 2428, 'North', (13, 8))
Element 14: (0, (13, 8), ['.', '', '.', ''], [(1, 7), (12, 7), (14, 3)], [False, False, False, False], 72, False, [True, False, True, False], 2457, 'North', (13, 9))
Element 15: (0, (13, 9), ['.', '', '%', ''], [(1, 6), (12, 8), (13, 3)], [False, False, True, False], 70, False, [True, False, False, False], 2486, 'West', (12, 9))
Element 16: (0, (12, 9), ['F', '', '%', ''], [(1, 5), (11, 8), (13, 2)], [False, False, True, False], 68, False, [False, False, False, False], 3505, 'West', (11, 9))
Element 17: (0, (11, 9), ['F', '', '%', ''], [(1, 4), (10, 8), (13, 1)], [False, False, True, False], 66, False, [False, False, False, False], 5514, 'West', (10, 9))
Element 18: #1#
