Element 1: (1, (1, 1), ['%', '%', '.', '.'], [(5, 4), (9, 5), (13, 5)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '%', '.'], [(6, 4), (10, 5), (14, 5)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '%', '.'], [(7, 4), (10, 4), (15, 5)], [False, True, True, False], 94, False, [False, False, False, True], 1077, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '.', '%'], [(8, 4), (11, 4), (15, 6)], [False, True, False, True], 92, False, [False, False, True, False], 2106, 'North', (4, 2))
Element 5: (1, (4, 2), ['%', '', '.', '%'], [(9, 4), (12, 4), (15, 7)], [True, False, False, True], 90, False, [False, False, True, False], 2145, 'North', (4, 3))
Element 6: (1, (4, 3), ['.', '', '', '.'], [(9, 3), (13, 4), (15, 8)], [False, False, False, False], 88, False, [True, False, False, True], 2184, 'East', (5, 3))
Element 7: (1, (5, 3), ['', '%', '', '.'], [(10, 3), (14, 4), (15, 9)], [False, True, False, False], 86, False, [False, False, False, True], 2223, 'East', (6, 3))
Element 8: (1, (6, 3), ['', '.', '', '.'], [(11, 3), (15, 4), (14, 9)], [False, False, False, False], 84, False, [False, True, False, True], 2262, 'East', (7, 3))
Element 9: (1, (7, 3), ['', '.', '', '.'], [(12, 3), (15, 3), (14, 8)], [False, False, False, False], 82, False, [False, True, False, True], 2301, 'East', (8, 3))
Element 10: (1, (8, 3), ['', '.', '', ''], [(13, 3), (15, 2), (14, 7)], [False, False, False, False], 80, False, [False, True, False, False], 2340, 'South', (8, 2))
Element 11: (1, (8, 2), ['.', '.', '', '.'], [(14, 3), (15, 3), (14, 6)], [False, False, False, False], 78, False, [True, True, False, True], 2369, 'East', (9, 2))
Element 12: (1, (9, 2), ['', '.', '', '.'], [(15, 3), (15, 2), (13, 6)], [False, False, False, False], 76, False, [False, True, False, True], 2388, 'East', (10, 2))
Element 13: (1, (10, 2), ['', '.', '', '%'], [(15, 4), (15, 2), (13, 7)], [False, False, False, True], 74, False, [False, True, False, False], 2407, 'South', (10, 1))
Element 14: (1, (10, 1), ['.', '%', '', '.'], [(15, 5), (15, 3), (13, 8)], [False, True, False, False], 72, False, [True, False, False, True], 2426, 'East', (11, 1))
Element 15: (1, (11, 1), ['', '%', '%', '.'], [(15, 6), (14, 3), (13, 9)], [False, True, True, False], 70, False, [False, False, False, True], 2445, 'East', (12, 1))
Element 16: (1, (12, 1), ['', '%', '%', '.'], [(15, 7), (13, 3), (12, 9)], [False, True, True, False], 68, False, [False, False, False, True], 2464, 'East', (13, 1))
Element 17: (1, (13, 1), ['', '%', 'G', '.'], [(15, 8), (13, 2), (11, 9)], [False, True, False, False], 66, False, [False, False, False, True], 3483, 'East', (14, 1))
Element 18: (1, (14, 1), ['G', '%', '%', '%'], [(15, 9), (13, 1), (11, 8)], [False, True, True, True], 64, False, [False, False, False, False], 4492, 'Stop', (14, 1))
Element 19: (1, (14, 1), ['', '%', '%', '%'], [(14, 9), (12, 1), (10, 8)], [False, True, True, True], 62, False, [False, False, False, False], 5491, 'West', (13, 1))
Element 20: #1#
