Element 1: (0, (6, 1), ['%', '%', '.', '.'], [(12, 8), (15, 5), (17, 1)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (7, 1))
Element 2: (0, (7, 1), ['', '%', '.', '.'], [(11, 8), (15, 6), (18, 1)], [False, True, False, False], 96, False, [False, False, True, True], 1029, 'East', (8, 1))
Element 3: (0, (8, 1), ['', '%', '.', '.'], [(11, 9), (15, 7), (17, 1)], [False, True, False, False], 94, False, [False, False, True, True], 2048, 'East', (9, 1))
Element 4: (0, (9, 1), ['', '%', '.', '.'], [(10, 9), (15, 8), (16, 1)], [False, True, False, False], 92, False, [False, False, True, True], 3077, 'East', (10, 1))
Element 5: (0, (10, 1), ['', '%', '.', '.'], [(10, 8), (15, 9), (17, 1)], [False, True, False, False], 90, False, [False, False, True, True], 4096, 'East', (11, 1))
Element 6: (0, (11, 1), ['', '%', '%', '.'], [(10, 7), (14, 9), (17, 1)], [False, True, True, False], 88, False, [False, False, False, True], 4125, 'East', (12, 1))
Element 7: (0, (12, 1), ['', '%', '%', '.'], [(11, 7), (14, 8), (18, 1)], [False, True, True, False], 86, False, [False, False, False, True], 4154, 'East', (13, 1))
Element 8: (0, (13, 1), ['', '%', '.', '.'], [(12, 7), (14, 7), (17, 1)], [False, True, False, False], 84, False, [False, False, True, True], 4183, 'East', (14, 1))
Element 9: (0, (14, 1), ['', '%', '%', '%'], [(13, 7), (14, 6), (16, 1)], [False, True, True, True], 82, False, [False, False, False, False], 4212, 'West', (13, 1))
Element 10: (0, (13, 1), ['', '%', '.', ''], [(13, 8), (14, 5), (17, 1)], [False, True, False, False], 80, False, [False, False, True, False], 4231, 'North', (13, 2))
Element 11: (0, (13, 2), ['%', '', '.', '%'], [(13, 9), (14, 4), (17, 1)], [True, False, False, True], 78, False, [False, False, True, False], 4260, 'North', (13, 3))
Element 12: (0, (13, 3), ['.', '', '.', '.'], [(12, 9), (15, 4), (18, 1)], [False, False, False, False], 76, False, [True, False, True, True], 4289, 'East', (14, 3))
Element 13: (0, (14, 3), ['', '%', '', 'G'], [(13, 9), (15, 3), (17, 1)], [False, True, False, False], 74, False, [False, False, False, False], 4308, 'North', (14, 4))
Element 14: (0, (14, 4), ['.', '', '', ''], [(14, 9), (15, 2), (16, 1)], [False, False, False, False], 72, False, [True, False, False, False], 4317, 'West', (13, 4))
Element 15: (0, (13, 4), ['.', '', '.', ''], [(15, 9), (15, 3), (17, 1)], [False, False, False, False], 70, False, [True, False, True, False], 4326, 'North', (13, 5))
Element 16: (0, (13, 5), ['.', '', '.', ''], [(15, 8), (14, 3), (17, 1)], [False, False, False, False], 68, False, [True, False, True, False], 4335, 'North', (13, 6))
Element 17: (0, (13, 6), ['.', '', '', ''], [(15, 7), (13, 3), (18, 1)], [False, False, False, False], 66, False, [True, False, False, False], 4344, 'West', (12, 6))
Element 18: (0, (12, 6), ['.', '.', '', ''], [(15, 6), (12, 3), (17, 1)], [False, False, False, False], 64, False, [True, True, False, False], 4363, 'South', (12, 5))
Element 19: (0, (12, 5), ['.', 'G', '', ''], [(15, 5), (12, 4), (16, 1)], [False, False, False, False], 62, False, [True, False, False, False], 4382, 'West', (11, 5))
Element 20: (0, (11, 5), ['.', 'G', '.', ''], [(15, 4), (11, 4), (17, 1)], [False, False, False, False], 60, False, [True, False, True, False], 5391, 'North', (11, 6))
Element 21: #1#
