Element 1: (3, (13, 5), ['.', '.', '.', '.'], [(14, 1), (7, 3), (10, 4)], [False, False, False, False], 98, False, [True, True, True, True], 1019, 'East', (14, 5))
Element 2: (3, (14, 5), ['', '.', '.', '.'], [(13, 1), (8, 3), (11, 4)], [False, False, False, False], 96, False, [False, True, True, True], 2038, 'East', (15, 5))
Element 3: (3, (15, 5), ['', '.', '.', '%'], [(13, 2), (9, 3), (12, 4)], [False, False, False, True], 94, False, [False, True, True, False], 2077, 'North', (15, 6))
Element 4: (3, (15, 6), ['.', '', '.', '%'], [(13, 3), (9, 4), (13, 4)], [False, False, False, True], 92, False, [True, False, True, False], 2116, 'North', (15, 7))
Element 5: (3, (15, 7), ['.', '', '.', '%'], [(14, 3), (9, 5), (14, 4)], [False, False, False, True], 90, False, [True, False, True, False], 2155, 'North', (15, 8))
Element 6: (3, (15, 8), ['.', '', '.', '%'], [(15, 3), (10, 5), (15, 4)], [False, False, False, True], 88, False, [True, False, True, False], 2194, 'North', (15, 9))
Element 7: (3, (15, 9), ['.', '', '%', '%'], [(15, 2), (11, 5), (15, 5)], [False, False, True, True], 86, False, [True, False, False, False], 2223, 'West', (14, 9))
Element 8: (3, (14, 9), ['.', '.', '%', ''], [(15, 3), (12, 5), (15, 6)], [False, False, True, False], 84, False, [True, True, False, False], 2242, 'South', (14, 8))
Element 9: (3, (14, 8), ['.', '.', '', ''], [(14, 3), (12, 6), (14, 6)], [False, False, False, False], 82, False, [True, True, False, False], 2271, 'South', (14, 7))
Element 10: (3, (14, 7), ['.', '', '', ''], [(13, 3), (13, 6), (14, 5)], [False, False, False, False], 80, False, [True, False, False, False], 2290, 'West', (13, 7))
Element 11: (3, (13, 7), ['.', '', '.', ''], [(12, 3), (14, 6), (13, 5)], [False, False, False, False], 78, False, [True, False, True, False], 2309, 'North', (13, 8))
Element 12: (3, (13, 8), ['.', '', '.', ''], [(11, 3), (15, 6), (13, 6)], [False, False, False, False], 76, False, [True, False, True, False], 2328, 'North', (13, 9))
Element 13: (3, (13, 9), ['.', '', '%', ''], [(11, 4), (15, 7), (13, 7)], [False, False, True, False], 74, False, [True, False, False, False], 2337, 'West', (12, 9))
Element 14: (3, (12, 9), ['F', '.', '%', ''], [(12, 4), (15, 8), (12, 7)], [False, False, True, False], 72, False, [False, True, False, False], 2356, 'West', (11, 9))
Element 15: (3, (11, 9), ['F', 'F', '%', ''], [(13, 4), (15, 9), (12, 8)], [False, False, True, False], 70, False, [False, False, False, False], 3365, 'South', (11, 8))
Element 16: (3, (11, 8), ['F', '.', '', ''], [(14, 4), (14, 9), (13, 8)], [False, False, False, False], 68, False, [False, True, False, False], 4364, 'West', (10, 8))
Element 17: (3, (10, 8), ['.', '.', 'F', ''], [(15, 4), (14, 8), (13, 9)], [False, False, False, False], 66, False, [True, True, False, False], 5363, 'North', (10, 9))
Element 18: #1#
