Element 1: (0, (5, 9), ['.', '.', '%', '.'], [(1, 9), (3, 7), (13, 1)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (6, 9))
Element 2: (0, (6, 9), ['', '.', '%', '.'], [(1, 8), (4, 7), (14, 1)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (7, 9))
Element 3: (0, (7, 9), ['', '.', '%', '.'], [(1, 7), (5, 7), (13, 1)], [False, False, True, False], 94, False, [False, True, False, True], 68, 'East', (8, 9))
Element 4: (0, (8, 9), ['', '.', '%', '.'], [(1, 6), (6, 7), (13, 2)], [False, False, True, False], 92, False, [False, True, False, True], 107, 'East', (9, 9))
Element 5: (0, (9, 9), ['', '.', '%', 'F'], [(1, 5), (7, 7), (13, 3)], [False, False, True, False], 90, False, [False, True, False, False], 146, 'East', (10, 9))
Element 6: (0, (10, 9), ['', 'F', '%', 'F'], [(1, 4), (8, 7), (14, 3)], [False, False, True, False], 88, False, [False, False, False, False], 1175, 'East', (11, 9))
Element 7: (0, (11, 9), ['', 'F', '%', '.'], [(1, 3), (9, 7), (15, 3)], [False, False, True, False], 86, False, [False, False, False, True], 2204, 'South', (11, 8))
Element 8: (0, (11, 8), ['F', '.', '', '.'], [(1, 2), (10, 7), (15, 4)], [False, False, False, False], 84, False, [False, True, False, True], 3233, 'West', (10, 8))
Element 9: (0, (10, 8), ['.', '', '', ''], [(1, 1), (11, 7), (15, 5)], [False, False, False, False], 82, False, [True, False, False, False], 4262, 'West', (9, 8))
Element 10: (0, (9, 8), ['.', '', '', ''], [(2, 1), (12, 7), (15, 6)], [False, False, False, False], 80, False, [True, False, False, False], 4301, 'West', (8, 8))
Element 11: (0, (8, 8), ['.', '', '', ''], [(3, 1), (13, 7), (15, 7)], [False, False, False, False], 78, False, [True, False, False, False], 4340, 'West', (7, 8))
Element 12: (0, (7, 8), ['.', '', '', ''], [(4, 1), (14, 7), (15, 8)], [False, False, False, False], 76, False, [True, False, False, False], 4379, 'West', (6, 8))
Element 13: (0, (6, 8), ['.', '', '', ''], [(4, 2), (14, 8), (15, 9)], [False, False, False, False], 74, False, [True, False, False, False], 4418, 'West', (5, 8))
Element 14: (0, (5, 8), ['.', '', '', ''], [(4, 3), (14, 9), (15, 8)], [False, False, False, False], 72, False, [True, False, False, False], 4447, 'West', (4, 8))
Element 15: (0, (4, 8), ['.', '', '.', ''], [(5, 3), (13, 9), (15, 7)], [False, False, False, False], 70, False, [True, False, True, False], 4476, 'North', (4, 9))
Element 16: (0, (4, 9), ['.', '', '%', ''], [(6, 3), (13, 8), (15, 6)], [False, False, True, False], 68, False, [True, False, False, False], 4505, 'West', (3, 9))
Element 17: (0, (3, 9), ['%', '.', '%', ''], [(7, 3), (12, 8), (14, 6)], [True, False, True, False], 66, False, [False, True, False, False], 4544, 'South', (3, 8))
Element 18: (0, (3, 8), ['%', '', '', ''], [(8, 3), (12, 9), (14, 5)], [True, False, False, False], 64, False, [False, False, False, False], 4583, 'South', (3, 7))
Element 19: (0, (3, 7), ['%', '.', '', ''], [(9, 3), (11, 9), (14, 4)], [True, False, False, False], 62, False, [False, True, False, False], 4602, 'South', (3, 6))
Element 20: (0, (3, 6), ['%', '.', '', '.'], [(10, 3), (11, 8), (13, 4)], [True, False, False, False], 60, False, [False, True, False, True], 4631, 'East', (4, 6))
Element 21: (0, (4, 6), ['', '.', '', '.'], [(10, 4), (10, 8), (13, 5)], [False, False, False, False], 58, False, [False, True, False, True], 5650, 'East', (5, 6))
Element 22: #1#
