Element 1: (2, (15, 5), ['.', '.', '.', '%'], [(13, 3), (5, 9), (17, 1)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (15, 6))
Element 2: (2, (15, 6), ['.', '', '.', '%'], [(14, 3), (6, 9), (18, 1)], [False, False, False, True], 96, False, [True, False, True, False], 58, 'North', (15, 7))
Element 3: (2, (15, 7), ['.', '', '.', '%'], [(15, 3), (7, 9), (17, 1)], [False, False, False, True], 94, False, [True, False, True, False], 87, 'North', (15, 8))
Element 4: (2, (15, 8), ['.', '', '.', '%'], [(15, 4), (8, 9), (16, 1)], [False, False, False, True], 92, False, [True, False, True, False], 126, 'North', (15, 9))
Element 5: (2, (15, 9), ['.', '', '%', '%'], [(14, 4), (9, 9), (17, 1)], [False, False, True, True], 90, False, [True, False, False, False], 155, 'West', (14, 9))
Element 6: (2, (14, 9), ['.', '.', '%', ''], [(14, 5), (10, 9), (17, 1)], [False, False, True, False], 88, False, [True, True, False, False], 1174, 'South', (14, 8))
Element 7: (2, (14, 8), ['.', '.', '', ''], [(14, 6), (11, 9), (18, 1)], [False, False, False, False], 86, False, [True, True, False, False], 2193, 'South', (14, 7))
Element 8: (2, (14, 7), ['.', '', '', ''], [(13, 6), (11, 8), (17, 1)], [False, False, False, False], 84, False, [True, False, False, False], 3212, 'West', (13, 7))
Element 9: (2, (13, 7), ['.', '', '.', ''], [(13, 5), (10, 8), (16, 1)], [False, False, False, False], 82, False, [True, False, True, False], 4231, 'North', (13, 8))
Element 10: (2, (13, 8), ['.', '', '.', ''], [(13, 4), (10, 7), (17, 1)], [False, False, False, False], 80, False, [True, False, True, False], 4260, 'North', (13, 9))
Element 11: (2, (13, 9), ['.', '', '%', ''], [(12, 4), (11, 7), (17, 1)], [False, False, True, False], 78, False, [True, False, False, False], 4289, 'West', (12, 9))
Element 12: (2, (12, 9), ['', '.', '%', ''], [(11, 4), (12, 7), (18, 1)], [False, False, True, False], 76, False, [False, True, False, False], 5308, 'South', (12, 8))
Element 13: #1#
