Element 1: (2, (3, 4), ['%', '.', '.', '.'], [(4, 7), (1, 8), (15, 9)], [True, False, False, False], 98, False, [False, True, True, True], 19, 'East', (4, 4))
Element 2: (2, (4, 4), ['', '.', '.', '.'], [(5, 7), (1, 7), (15, 8)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (5, 4))
Element 3: (2, (5, 4), ['', '.', '.', '.'], [(6, 7), (1, 6), (15, 7)], [False, False, False, False], 94, False, [False, True, True, True], 97, 'East', (6, 4))
Element 4: (2, (6, 4), ['', '.', '.', '.'], [(7, 7), (1, 5), (15, 6)], [False, False, False, False], 92, False, [False, True, True, True], 136, 'East', (7, 4))
Element 5: (2, (7, 4), ['', '.', '.', '.'], [(8, 7), (1, 4), (15, 5)], [False, False, False, False], 90, False, [False, True, True, True], 175, 'East', (8, 4))
Element 6: (2, (8, 4), ['', '.', '.', '.'], [(9, 7), (1, 3), (15, 4)], [False, False, False, False], 88, False, [False, True, True, True], 214, 'East', (9, 4))
Element 7: (2, (9, 4), ['', '.', '.', 'F'], [(10, 7), (1, 2), (15, 3)], [False, False, False, False], 86, False, [False, True, True, False], 253, 'East', (10, 4))
Element 8: (2, (10, 4), ['', '.', '.', 'F'], [(10, 8), (1, 1), (15, 2)], [False, False, False, False], 84, False, [False, True, True, False], 2272, 'East', (11, 4))
Element 9: (2, (11, 4), ['', '.', '.', '.'], [(11, 8), (2, 1), (15, 3)], [False, False, False, False], 82, False, [False, True, True, True], 4281, 'East', (12, 4))
Element 10: (2, (12, 4), ['', '.', '.', '.'], [(11, 9), (3, 1), (14, 3)], [False, False, False, False], 80, False, [False, True, True, True], 5310, 'East', (13, 4))
Element 11: #1#
