Element 1: (3, (18, 1), ['.', '%', '%', '%'], [(4, 5), (1, 8), (5, 6)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 1))
Element 2: (3, (17, 1), ['.', '%', '%', ''], [(5, 5), (1, 9), (6, 6)], [False, True, True, False], 96, False, [True, False, False, False], 68, 'West', (16, 1))
Element 3: (3, (16, 1), ['%', '%', '%', ''], [(6, 5), (1, 8), (7, 6)], [True, True, True, False], 94, False, [False, False, False, False], 97, 'East', (17, 1))
Element 4: (3, (17, 1), ['', '%', '%', ''], [(7, 5), (1, 7), (8, 6)], [False, True, True, False], 92, False, [False, False, False, False], 116, 'East', (18, 1))
Element 5: (3, (18, 1), ['', '%', '%', '%'], [(8, 5), (1, 6), (9, 6)], [False, True, True, True], 90, False, [False, False, False, False], 145, 'Stop', (18, 1))
Element 6: (3, (18, 1), ['', '%', '%', '%'], [(9, 5), (1, 5), (10, 6)], [False, True, True, True], 88, False, [False, False, False, False], 174, 'West', (17, 1))
Element 7: (3, (17, 1), ['', '%', '%', ''], [(10, 5), (1, 4), (11, 6)], [False, True, True, False], 86, False, [False, False, False, False], 203, 'West', (16, 1))
Element 8: (3, (16, 1), ['%', '%', '%', ''], [(10, 4), (1, 3), (12, 6)], [True, True, True, False], 84, False, [False, False, False, False], 1222, 'East', (17, 1))
Element 9: (3, (17, 1), ['', '%', '%', ''], [(11, 4), (1, 2), (13, 6)], [False, True, True, False], 82, False, [False, False, False, False], 2241, 'East', (18, 1))
Element 10: (3, (18, 1), ['', '%', '%', '%'], [(12, 4), (1, 1), (14, 6)], [False, True, True, True], 80, False, [False, False, False, False], 2270, 'Stop', (18, 1))
Element 11: (3, (18, 1), ['', '%', '%', '%'], [(13, 4), (2, 1), (15, 6)], [False, True, True, True], 78, False, [False, False, False, False], 2299, 'West', (17, 1))
Element 12: (3, (17, 1), ['', '%', '%', ''], [(14, 4), (3, 1), (15, 7)], [False, True, True, False], 76, False, [False, False, False, False], 2328, 'West', (16, 1))
Element 13: (3, (16, 1), ['%', '%', '%', ''], [(15, 4), (4, 1), (15, 8)], [True, True, True, False], 74, False, [False, False, False, False], 2357, 'East', (17, 1))
Element 14: (3, (17, 1), ['', '%', '%', ''], [(15, 5), (4, 2), (15, 9)], [False, True, True, False], 72, False, [False, False, False, False], 2386, 'East', (18, 1))
Element 15: (3, (18, 1), ['', '%', '%', '%'], [(14, 5), (4, 3), (14, 9)], [False, True, True, True], 70, False, [False, False, False, False], 2415, 'Stop', (18, 1))
Element 16: (3, (18, 1), ['', '%', '%', '%'], [(13, 5), (5, 3), (14, 8)], [False, True, True, True], 68, False, [False, False, False, False], 2444, 'West', (17, 1))
Element 17: (3, (17, 1), ['', '%', '%', ''], [(12, 5), (6, 3), (14, 7)], [False, True, True, False], 66, False, [False, False, False, False], 2473, 'West', (16, 1))
Element 18: (3, (16, 1), ['%', '%', '%', ''], [(11, 5), (7, 3), (13, 7)], [True, True, True, False], 64, False, [False, False, False, False], 2502, 'East', (17, 1))
Element 19: (3, (17, 1), ['', '%', '%', ''], [(11, 6), (8, 3), (13, 8)], [False, True, True, False], 62, False, [False, False, False, False], 2521, 'East', (18, 1))
Element 20: (3, (18, 1), ['', '%', '%', '%'], [(11, 7), (9, 3), (13, 9)], [False, True, True, True], 60, False, [False, False, False, False], 2550, 'Stop', (18, 1))
Element 21: (3, (18, 1), ['', '%', '%', '%'], [(11, 8), (10, 3), (12, 9)], [False, True, True, True], 58, False, [False, False, False, False], 3569, 'West', (17, 1))
Element 22: (3, (17, 1), ['', '%', '%', ''], [(11, 9), (11, 3), (12, 8)], [False, True, True, False], 56, False, [False, False, False, False], 4588, 'West', (16, 1))
Element 23: (3, (16, 1), ['%', '%', '%', ''], [(10, 9), (12, 3), (12, 7)], [True, True, True, False], 54, False, [False, False, False, False], 5607, 'East', (17, 1))
Element 24: #1#
