Element 1: (1, (1, 3), ['%', '.', '.', '%'], [(7, 3), (4, 3), (14, 4)], [True, False, False, True], 98, False, [False, True, True, False], 9, 'North', (1, 4))
Element 2: (1, (1, 4), ['%', '', '.', '%'], [(8, 3), (5, 3), (15, 4)], [True, False, False, True], 96, False, [False, False, True, False], 48, 'North', (1, 5))
Element 3: (1, (1, 5), ['%', '', '.', '%'], [(9, 3), (5, 4), (15, 5)], [True, False, False, True], 94, False, [False, False, True, False], 87, 'North', (1, 6))
Element 4: (1, (1, 6), ['%', '', '.', '%'], [(10, 3), (6, 4), (15, 6)], [True, False, False, True], 92, False, [False, False, True, False], 126, 'North', (1, 7))
Element 5: (1, (1, 7), ['%', '', '.', '%'], [(10, 4), (7, 4), (15, 7)], [True, False, False, True], 90, False, [False, False, True, False], 1155, 'North', (1, 8))
Element 6: (1, (1, 8), ['%', '', '.', '%'], [(11, 4), (8, 4), (15, 8)], [True, False, False, True], 88, False, [False, False, True, False], 2184, 'North', (1, 9))
Element 7: (1, (1, 9), ['%', '', '%', '%'], [(12, 4), (9, 4), (15, 9)], [True, False, True, True], 86, False, [False, False, False, False], 2223, 'South', (1, 8))
Element 8: (1, (1, 8), ['%', '', '', '%'], [(13, 4), (9, 5), (14, 9)], [True, False, False, True], 84, False, [False, False, False, False], 2252, 'South', (1, 7))
Element 9: (1, (1, 7), ['%', '', '', '%'], [(13, 5), (10, 5), (14, 8)], [True, False, False, True], 82, False, [False, False, False, False], 2281, 'South', (1, 6))
Element 10: (1, (1, 6), ['%', '', '', '%'], [(14, 5), (11, 5), (14, 7)], [True, False, False, True], 80, False, [False, False, False, False], 2310, 'South', (1, 5))
Element 11: (1, (1, 5), ['%', '', '', '%'], [(15, 5), (12, 5), (14, 6)], [True, False, False, True], 78, False, [False, False, False, False], 2329, 'South', (1, 4))
Element 12: (1, (1, 4), ['%', '', '', '%'], [(15, 6), (12, 6), (13, 6)], [True, False, False, True], 76, False, [False, False, False, False], 2348, 'South', (1, 3))
Element 13: (1, (1, 3), ['%', '.', '', '%'], [(15, 7), (12, 7), (13, 7)], [True, False, False, True], 74, False, [False, True, False, False], 2367, 'South', (1, 2))
Element 14: (1, (1, 2), ['%', '.', '', '%'], [(15, 8), (12, 8), (13, 8)], [True, False, False, True], 72, False, [False, True, False, False], 2396, 'South', (1, 1))
Element 15: (1, (1, 1), ['%', '%', '', '.'], [(15, 9), (11, 8), (13, 9)], [True, True, False, False], 70, False, [False, False, False, True], 3415, 'East', (2, 1))
Element 16: (1, (2, 1), ['', '%', '%', '.'], [(14, 9), (11, 9), (12, 9)], [False, True, True, False], 68, False, [False, False, False, True], 4434, 'East', (3, 1))
Element 17: (1, (3, 1), ['', '%', '%', '.'], [(14, 8), (10, 9), (12, 8)], [False, True, True, False], 66, False, [False, False, False, True], 5443, 'East', (4, 1))
Element 18: #1#
