Element 1: (1, (8, 2), ['.', '.', '.', '.'], [(15, 4), (8, 4), (18, 1)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (9, 2))
Element 2: (1, (9, 2), ['', '.', '.', '.'], [(15, 5), (9, 4), (17, 1)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (10, 2))
Element 3: (1, (10, 2), ['', '.', '.', '%'], [(15, 6), (10, 4), (16, 1)], [False, False, False, True], 94, False, [False, True, True, False], 1077, 'North', (10, 3))
Element 4: (1, (10, 3), ['.', '', '', '.'], [(15, 7), (11, 4), (17, 1)], [False, False, False, False], 92, False, [True, False, False, True], 2096, 'East', (11, 3))
Element 5: (1, (11, 3), ['', '%', '', '.'], [(15, 8), (12, 4), (18, 1)], [False, True, False, False], 90, False, [False, False, False, True], 2125, 'East', (12, 3))
Element 6: (1, (12, 3), ['', '%', '', '.'], [(15, 9), (13, 4), (18, 1)], [False, True, False, False], 88, False, [False, False, False, True], 2154, 'East', (13, 3))
Element 7: (1, (13, 3), ['', '.', '', '.'], [(14, 9), (13, 5), (17, 1)], [False, False, False, False], 86, False, [False, True, False, True], 2183, 'East', (14, 3))
Element 8: (1, (14, 3), ['', '%', '', '.'], [(14, 8), (14, 5), (16, 1)], [False, True, False, False], 84, False, [False, False, False, True], 2212, 'East', (15, 3))
Element 9: (1, (15, 3), ['', '.', '', '%'], [(14, 7), (14, 6), (17, 1)], [False, False, False, True], 82, False, [False, True, False, False], 2241, 'South', (15, 2))
Element 10: (1, (15, 2), ['%', '%', '', '%'], [(13, 7), (13, 6), (18, 1)], [True, True, False, True], 80, False, [False, False, False, False], 2270, 'North', (15, 3))
Element 11: (1, (15, 3), ['', '', '', '%'], [(13, 8), (12, 6), (18, 1)], [False, False, False, True], 78, False, [False, False, False, False], 2289, 'North', (15, 4))
Element 12: (1, (15, 4), ['', '', '', '%'], [(13, 9), (12, 7), (17, 1)], [False, False, False, True], 76, False, [False, False, False, False], 2308, 'North', (15, 5))
Element 13: (1, (15, 5), ['', '', '', '%'], [(12, 9), (12, 8), (16, 1)], [False, False, False, True], 74, False, [False, False, False, False], 2327, 'North', (15, 6))
Element 14: (1, (15, 6), ['', '', '', '%'], [(11, 9), (11, 8), (17, 1)], [False, False, False, True], 72, False, [False, False, False, False], 4326, 'North', (15, 7))
Element 15: #1#
