Element 1: (3, (15, 5), ['.', '.', '.', '%'], [(9, 3), (4, 1), (13, 7)], [False, False, False, True], 98, False, [True, True, True, False], 29, 'North', (15, 6))
Element 2: (3, (15, 6), ['.', '', '.', '%'], [(10, 3), (4, 2), (14, 7)], [False, False, False, True], 96, False, [True, False, True, False], 68, 'North', (15, 7))
Element 3: (3, (15, 7), ['', '', '.', '%'], [(10, 4), (4, 3), (14, 8)], [False, False, False, True], 94, False, [False, False, True, False], 1097, 'North', (15, 8))
Element 4: (3, (15, 8), ['', '', '.', '%'], [(11, 4), (5, 3), (14, 9)], [False, False, False, True], 92, False, [False, False, True, False], 2126, 'North', (15, 9))
Element 5: (3, (15, 9), ['', '', '%', '%'], [(12, 4), (6, 3), (13, 9)], [False, False, True, True], 90, False, [False, False, False, False], 2165, 'West', (14, 9))
Element 6: (3, (14, 9), ['', '', '%', ''], [(13, 4), (7, 3), (13, 8)], [False, False, True, False], 88, False, [False, False, False, False], 2194, 'South', (14, 8))
Element 7: (3, (14, 8), ['', '', '', ''], [(14, 4), (7, 4), (12, 8)], [False, False, False, False], 86, False, [False, False, False, False], 2223, 'South', (14, 7))
Element 8: (3, (14, 7), ['', '.', '', ''], [(15, 4), (8, 4), (11, 8)], [False, False, False, False], 84, False, [False, True, False, False], 3242, 'South', (14, 6))
Element 9: (3, (14, 6), ['.', '.', '', ''], [(15, 3), (9, 4), (11, 9)], [False, False, False, False], 82, False, [True, True, False, False], 4271, 'South', (14, 5))
Element 10: (3, (14, 5), ['.', '', '', ''], [(15, 2), (9, 5), (10, 9)], [False, False, False, False], 80, False, [True, False, False, False], 5300, 'West', (13, 5))
Element 11: #1#
