Element 1: (3, (12, 3), ['.', '%', '.', '.'], [(15, 9), (4, 1), (9, 4)], [False, True, False, False], 98, False, [True, False, True, True], 29, 'East', (13, 3))
Element 2: (3, (13, 3), ['', '.', '.', '.'], [(15, 8), (4, 2), (10, 4)], [False, False, False, False], 96, False, [False, True, True, True], 1058, 'East', (14, 3))
Element 3: (3, (14, 3), ['', '%', '.', '.'], [(15, 7), (4, 3), (11, 4)], [False, True, False, False], 94, False, [False, False, True, True], 2087, 'East', (15, 3))
Element 4: (3, (15, 3), ['', '.', '.', '%'], [(15, 6), (5, 3), (12, 4)], [False, False, False, True], 92, False, [False, True, True, False], 2126, 'North', (15, 4))
Element 5: (3, (15, 4), ['.', '', 'G', '%'], [(15, 5), (6, 3), (13, 4)], [False, False, False, True], 90, False, [True, False, False, False], 2165, 'West', (14, 4))
Element 6: (3, (14, 4), ['', '', 'G', ''], [(14, 5), (7, 3), (13, 5)], [False, False, False, False], 88, False, [False, False, False, False], 2204, 'West', (13, 4))
Element 7: (3, (13, 4), ['', '', '', ''], [(14, 6), (8, 3), (13, 6)], [False, False, False, False], 86, False, [False, False, False, False], 2233, 'North', (13, 5))
Element 8: (3, (13, 5), ['.', '', '', ''], [(14, 7), (9, 3), (13, 7)], [False, False, False, False], 84, False, [True, False, False, False], 2262, 'West', (12, 5))
Element 9: (3, (12, 5), ['.', '', '.', ''], [(14, 8), (10, 3), (13, 8)], [False, False, False, False], 82, False, [True, False, True, False], 2301, 'North', (12, 6))
Element 10: (3, (12, 6), ['.', '', '.', ''], [(14, 7), (11, 3), (13, 9)], [False, False, False, False], 80, False, [True, False, True, False], 2330, 'North', (12, 7))
Element 11: (3, (12, 7), ['.', '', '.', ''], [(14, 6), (12, 3), (12, 9)], [False, False, False, False], 78, False, [True, False, True, False], 2349, 'North', (12, 8))
Element 12: (3, (12, 8), ['F', '', '', ''], [(14, 5), (13, 3), (11, 9)], [False, False, False, False], 76, False, [False, False, False, False], 3358, 'West', (11, 8))
Element 13: (3, (11, 8), ['F', '.', '', ''], [(14, 4), (13, 2), (10, 9)], [False, False, False, False], 74, False, [False, True, False, False], 5367, 'West', (10, 8))
Element 14: #1#
