Element 1: (2, (7, 9), ['.', '.', '%', '.'], [(14, 4), (5, 7), (14, 1)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (8, 9))
Element 2: (2, (8, 9), ['', '.', '%', '.'], [(15, 4), (6, 7), (13, 1)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (9, 9))
Element 3: (2, (9, 9), ['', '.', '%', 'F'], [(15, 5), (7, 7), (13, 2)], [False, False, True, False], 94, False, [False, True, False, False], 97, 'East', (10, 9))
Element 4: (2, (10, 9), ['', 'F', '%', 'F'], [(15, 6), (8, 7), (13, 3)], [False, False, True, False], 92, False, [False, False, False, False], 1126, 'East', (11, 9))
Element 5: (2, (11, 9), ['', 'F', '%', '.'], [(15, 7), (9, 7), (14, 3)], [False, False, True, False], 90, False, [False, False, False, True], 2155, 'South', (11, 8))
Element 6: (2, (11, 8), ['F', '.', '', '.'], [(15, 8), (10, 7), (15, 3)], [False, False, False, False], 88, False, [False, True, False, True], 3184, 'West', (10, 8))
Element 7: (2, (10, 8), ['.', '', '', ''], [(15, 9), (11, 7), (15, 2)], [False, False, False, False], 86, False, [True, False, False, False], 4213, 'West', (9, 8))
Element 8: (2, (9, 8), ['.', '', '', ''], [(14, 9), (12, 7), (15, 3)], [False, False, False, False], 84, False, [True, False, False, False], 4242, 'West', (8, 8))
Element 9: (2, (8, 8), ['.', '', '', ''], [(14, 8), (13, 7), (15, 4)], [False, False, False, False], 82, False, [True, False, False, False], 4271, 'West', (7, 8))
Element 10: (2, (7, 8), ['.', '', '', ''], [(14, 7), (13, 8), (15, 5)], [False, False, False, False], 80, False, [True, False, False, False], 4300, 'West', (6, 8))
Element 11: (2, (6, 8), ['.', '', '.', ''], [(14, 6), (13, 9), (14, 5)], [False, False, False, False], 78, False, [True, False, True, False], 4339, 'North', (6, 9))
Element 12: (2, (6, 9), ['.', '', '%', ''], [(13, 6), (12, 9), (13, 5)], [False, False, True, False], 76, False, [True, False, False, False], 4378, 'West', (5, 9))
Element 13: (2, (5, 9), ['.', '.', '%', ''], [(12, 6), (12, 8), (12, 5)], [False, False, True, False], 74, False, [True, True, False, False], 4417, 'South', (5, 8))
Element 14: (2, (5, 8), ['.', '', '', ''], [(11, 6), (11, 8), (12, 4)], [False, False, False, False], 72, False, [True, False, False, False], 4446, 'West', (4, 8))
Element 15: (2, (4, 8), ['.', '', '.', ''], [(11, 5), (11, 9), (11, 4)], [False, False, False, False], 70, False, [True, False, True, False], 5465, 'North', (4, 9))
Element 16: #1#
