Element 1: (3, (5, 9), ['.', '.', '%', '.'], [(11, 8), (1, 7), (1, 8)], [False, False, True, False], 98, False, [True, True, False, True], 1009, 'East', (6, 9))
Element 2: (3, (6, 9), ['', '.', '%', '.'], [(11, 9), (1, 6), (1, 7)], [False, False, True, False], 96, False, [False, True, False, True], 2028, 'East', (7, 9))
Element 3: (3, (7, 9), ['', '.', '%', '.'], [(10, 9), (1, 5), (1, 6)], [False, False, True, False], 94, False, [False, True, False, True], 3047, 'East', (8, 9))
Element 4: (3, (8, 9), ['', '.', '%', '.'], [(10, 8), (1, 4), (1, 5)], [False, False, True, False], 92, False, [False, True, False, True], 4066, 'East', (9, 9))
Element 5: (3, (9, 9), ['', '.', '%', ''], [(10, 7), (1, 3), (1, 4)], [False, False, True, False], 90, False, [False, True, False, False], 4095, 'South', (9, 8))
Element 6: (3, (9, 8), ['.', '.', '', ''], [(11, 7), (1, 2), (1, 3)], [False, False, False, False], 88, False, [True, True, False, False], 4124, 'South', (9, 7))
Element 7: (3, (9, 7), ['.', '.', '', ''], [(12, 7), (1, 1), (1, 2)], [False, False, False, False], 86, False, [True, True, False, False], 4153, 'South', (9, 6))
Element 8: (3, (9, 6), ['.', '.', '', '.'], [(13, 7), (2, 1), (1, 1)], [False, False, False, False], 84, False, [True, True, False, True], 4182, 'East', (10, 6))
Element 9: (3, (10, 6), ['', '.', '', '.'], [(14, 7), (3, 1), (2, 1)], [False, False, False, False], 82, False, [False, True, False, True], 4211, 'East', (11, 6))
Element 10: (3, (11, 6), ['', '.', '', '.'], [(15, 7), (4, 1), (3, 1)], [False, False, False, False], 80, False, [False, True, False, True], 4240, 'East', (12, 6))
Element 11: (3, (12, 6), ['', '.', '', '.'], [(15, 8), (4, 2), (4, 1)], [False, False, False, False], 78, False, [False, True, False, True], 4269, 'East', (13, 6))
Element 12: (3, (13, 6), ['', '.', '', '.'], [(15, 9), (4, 3), (4, 2)], [False, False, False, False], 76, False, [False, True, False, True], 4298, 'East', (14, 6))
Element 13: (3, (14, 6), ['', '.', '', '.'], [(14, 9), (5, 3), (4, 3)], [False, False, False, False], 74, False, [False, True, False, True], 4327, 'East', (15, 6))
Element 14: (3, (15, 6), ['', '.', '', '%'], [(14, 8), (6, 3), (4, 4)], [False, False, False, True], 72, False, [False, True, False, False], 4366, 'South', (15, 5))
Element 15: (3, (15, 5), ['.', '.', '', '%'], [(13, 8), (7, 3), (5, 4)], [False, False, False, True], 70, False, [True, True, False, False], 4405, 'South', (15, 4))
Element 16: (3, (15, 4), ['.', '.', '', '%'], [(13, 9), (8, 3), (6, 4)], [False, False, False, True], 68, False, [True, True, False, False], 4444, 'South', (15, 3))
Element 17: (3, (15, 3), ['.', '.', '', '%'], [(12, 9), (9, 3), (7, 4)], [False, False, False, True], 66, False, [True, True, False, False], 4483, 'South', (15, 2))
Element 18: (3, (15, 2), ['%', '%', '', '%'], [(13, 9), (10, 3), (8, 4)], [True, True, False, True], 64, False, [False, False, False, False], 4512, 'North', (15, 3))
Element 19: (3, (15, 3), ['.', '', '', '%'], [(13, 8), (10, 4), (9, 4)], [False, False, False, True], 62, False, [True, False, False, False], 5521, 'West', (14, 3))
Element 20: #1#
